"text","cmp_code","eu_code"
"Wir stehen zu unserer Verantwortung im Rahmen von UNO, NATO und EU.","107",NA
"Wir sind Teil der internationalen Allianz im weltweiten Kampf gegen den Terrorismus, Organisierte Kriminalität, Drogenhandel und gegen neue Bedrohungen im Internet.","104",NA
"Wir bekämpfen Fluchtursachen und tragen durch Entwicklungspolitik und zivile Krisenprävention dazu bei, dass Menschen in ihrer Heimat Zukunfts- und Bleibeperspektiven haben.","107",NA
"Wir bekämpfen jede Art von Protektionismus und treten für internationale Handelsabkommen und Zusammenarbeit ein.","407",NA
"Die moderne globalisierte Welt, in der wir leben, verträgt sich weder mit Abschottung oder außenpolitischer Isolation noch mit einer Politik, die nur das scheinbar eigene nationale Interesse in den Vordergrund stellt.","407",NA
"In der Sozialen Marktwirtschaft setzen wir auf die Kraft und die Kreativität des Einzelnen, von Arbeitnehmern und Unternehmern.","401",NA
"Wir setzen auf Aufstiegschancen für alle, die bereit sind, dafür ihren Beitrag zu leisten.","503",NA
"Aber wir wissen auch, dass Solidarität und soziale Gerechtigkeit unverzichtbar sind.","503",NA
"Wir lassen niemanden zurück und wollen möglichst Vielen eine Chance zu Teilhabe und eigenverantwortlicher Lebensgestaltung geben.","503",NA
"Das ist unser europäisches Sozialmodell, für das wir auch weltweit werben und eintreten.","503",NA
"Wir wollen die Mitte unserer Gesellschaft und den Zusammenhalt in unserem Land stärken.","606.1",NA
"Dafür setzen wir auf Familien und Kinder, Mittelstand und Handwerk, Ehrenamt und bürgerschaftliches Engagement auch in Zukunft.","606.1",NA
"CDU und CSU haben ein gemeinsames Projekt.","503",NA
"Das Zukunftsprojekt Deutschland: Wohlstand und Sicherheit für alle.","503",NA
"Wir wollen das bestehende Gute sichern und gemeinsam noch Besseres schaffen.","601.1",NA
"Deutschland ist ein Land der Möglichkeiten und der Chancen.","601.1",NA
"Unsere Zukunft hat gerade erst begonnen.","601.1",NA
"Politik aus Überzeugung","H",NA
"CDU und CSU verbindet das christliche Menschenbild, in dem der Mensch im Mittelpunkt steht und die Würde des Menschen unantastbar ist.","603",NA
"Uns eint ein gemeinsames Wertefundament","603",NA
"und das Bekenntnis zur Sozialen Marktwirtschaft.","403",NA
"Unsere Wurzeln sind christlich-sozial,","503",NA
"liberal","201.1",NA
"und konservativ.","603",NA
"Auf dieser Grundlage gestalten wir seit vielen Jahrzehnten erfolgreich Politik.","305.1",NA
"In einer sich ständig verändernden Welt braucht es feste Überzeugungen, Stabilität und Ordnung, Maß und Mitte und Neugier auf Neues.","603",NA
"Wir wollen Verlässlichkeit im Wandel.","603",NA
"Wir brauchen einen starken und leistungsfähigen Staat, gerade in schwierigen Zeiten.","305.3",NA
"Auch dafür steht die Union.","305.3",NA
"Vor allem jungen Menschen sind Werte wie Familie,","603",NA
"Zusammenhalt","606.1",NA
"und Heimat immer wichtiger.","601.1",NA
"Mit unserer wertefundierten Haltung geben wir darauf die richtigen Antworten.","603",NA
"Wir haben den Anspruch, gesellschaftliche Debatten anzustoßen, inhaltlich zu prägen und zu gewinnen.","202.1",NA
"Wir lehnen vorgefertigte Ideologien und Feindbilder ab.","202.1",NA
"Stattdessen wollen wir praktikable und pragmatische Lösungen für konkrete Probleme.","303",NA
"Wir werden die politische Bildung weiter stärken.","506",NA
"Wir sind zwei eigenständige Parteien mit vielen gemeinsamen und manchen unterschiedlichen Positionen.","305.1",NA
"Aber immer sind wir eine Union, die zum Miteinander und zum gemeinsamen Erfolg für unser Land entschlossen ist.","305.1",NA
"Verantwortung für Deutschland","H",NA
"Mit Angela Merkel als Kanzlerin und unter der politischen Verantwortung der Union hat unser Land im zurückliegenden Jahrzehnt große Herausforderungen national und international erfolgreich bewältigt.","305.1",NA
"Wir haben gezeigt, dass wir gut regieren können.","305.1",NA
"Das wissen die Bürgerinnen und Bürger, und deshalb vertrauen sie uns bei der Lösung der drängenden Zukunftsfragen.","305.1",NA
"Diesem Vertrauen wollen wir weiter gerecht werden.","305.1",NA
"Das Interesse an Politik ist derzeit so groß wie schon lange nicht mehr.","606.1",NA
"Das ist eine enorme Chance für unsere Demokratie.","606.1",NA
"Wir können und wollen Menschen aus allen Alters- und Bevölkerungsschichten für Politik begeistern","606.1",NA
"und die Akzeptanz unserer freiheitlich-demokratischen Grundordnung stärken.","202.1",NA
"Von der Politik wird zu Recht Aufklärung, Orientierung und Führung verlangt.","000",NA
"Dem stellen wir uns: Mit klaren Positionen und Vorschlägen, wie sie in diesem Regierungsprogramm niedergelegt sind.","305.1",NA
"Gerade heute macht es einen großen Unterschied, wer regiert: CDU und CSU machen nur Zusagen, die wir auch einhalten können.","305.1",NA
"Das ist eine zentrale Frage der politischen Glaubwürdigkeit und unterscheidet uns von manchen Mitbewerbern.","305.1",NA
"Wer allen alles verspricht, wird am Ende die meisten enttäuschen.","305.1",NA
"CDU und CSU sind Volksparteien.","305.1",NA
"Wir tragen Verantwortung für alle Menschen und geben ihnen politische Heimat.","305.1",NA
"Menschen aus unterschiedlichen Lebenswelten, Menschen aus Stadt und Land, Frauen wie Männer, Ältere wie Jüngere, Menschen mit Behinderungen, Arbeitnehmer und Unternehmer, Einheimische und Zugewanderte.","305.1",NA
"Wir sind Volksparteien der Mitte und unser Politikangebot wendet sich an alle Menschen in Deutschland.","305.1",NA
"Mit den anderen Parteien konkurrieren wir um Mehrheit und Regierungsauftrag bei der Bundestagswahl.","305.1",NA
"Aber wir sind auch Partner, wenn es um die Zukunft unseres Landes geht.","305.1",NA
"Es hat sich bewährt, dass die demokratischen Parteien in großen und existenziellen Fragen immer wieder zu parteiübergreifender Gemeinsamkeit gefunden haben.","202.1",NA
"Das ist eine große Stärke unserer Demokratie und soll auch künftig so sein.","202.1",NA
"Wir führen Menschen, Positionen und Ziele zusammen, aber nivellieren keine Unterschiede.","305.1",NA
"Die Stärke unserer Politik liegt im Zusammenführen von vermeintlichen Gegensätzen.","305.1",NA
"Wir kennen unsere Verantwortung für Deutschland.","305.1",NA
"Wir sind überzeugt, dass wir mehr von Wirtschaft, Wachstum und Arbeitsplätzen verstehen als andere.","410",NA
"Gleichzeitig haben wir immer aus vollem Herzen unsere soziale Verantwortung wahrgenommen.","503",NA
"Das haben wir viele Jahrzehnte lang bewiesen.","305.1",NA
"Darauf können sich die Bürgerinnen und Bürger auch künftig verlassen.","305.1",NA
"Gute Arbeit auch für morgen – Vollbeschäftigung für Deutschland","H",NA
"Deutschland hat heute die geringste Arbeitslosigkeit seit über 25 Jahren.","701",NA
"Während unserer Regierungszeit ist die Zahl der Beschäftigten um 5 Millionen angewachsen.","701",NA
"Derzeit gibt es 44 Millionen Beschäftigungsverhältnisse, so viele wie noch nie zuvor.","701",NA
"Jahr für Jahr kommen eine halbe Million neue hinzu.","701",NA
"Viele von ihnen sozialversicherungspflichtig und gut bezahlt.","701",NA
"Die Zahl der offenen Stellen wächst beständig.","701",NA
"Die Jugendarbeitslosigkeit ist die niedrigste in Europa,","701",NA
"die Zahl der angebotenen Ausbildungsplätze übersteigt die Zahl der Bewerber.","701",NA
"Das war nicht immer so.","701",NA
"Die rot-grüne Koalition hat im Jahr 2005 über 5 Millionen Arbeitslose hinterlassen.","701",NA
"In der Regierungszeit von Bundeskanzlerin Angela Merkel und der Union ist es uns gelungen, die Arbeitslosigkeit zu halbieren.","701",NA
"Im Juni dieses Jahres lag die Arbeitslosigkeit unter 2,5 Millionen, das entspricht einer Arbeitslosenquote von nur noch 5,5 Prozent.","701",NA
"Dies ist eine großartige Bestätigung für unsere Politik.","701",NA
"Mit diesem Erfolg geben wir uns nicht zufrieden.","701",NA
"Sozial ist, was Arbeit schafft.","701",NA
"Jeder Arbeitslose ist einer zu viel.","701",NA
"Wir setzen uns ein ehrgeiziges Ziel: Wir wollen bis spätestens 2025 Vollbeschäftigung für ganz Deutschland.","701",NA
"In West und Ost, in Nord und Süd.","701",NA
"Wir werden die Zahl der Arbeitslosen nochmals halbieren.","701",NA
"Dafür haben wir ein klares Konzept.","701",NA
"Keine andere Partei in Deutschland ist dem Ziel des Erhalts bestehender und der Schaffung neuer Arbeitsplätze so sehr verpflichtet wie CDU und CSU.","701",NA
"Denn wir wissen: Mehr Arbeitsplätze bedeuten mehr Wirtschaftswachstum, höhere Löhne, mehr Steuereinnahmen, mehr Sozialbeiträge, mehr Wohlstand für unser Land.","410",NA
"Arbeitsplätze sichern","H",NA
"In Deutschland gibt es mehr industrielle Arbeitsplätze als in jedem anderen Land der Europäischen Union.","701",NA
"Fast jeder fünfte Arbeitsplatz gehört dazu.","701",NA
"Nicht nur in der Automobilindustrie, im Maschinenbau, in der optischen Industrie oder in der chemischen Industrie haben Produkte „Made in Germany“ Weltrang.","601.1",NA
"Diese Arbeitsplätze sind ein Eckpfeiler unseres wirtschaftlichen Erfolgs.","410",NA
"Deshalb müssen wir sie erhalten.","410",NA
"Wir werden dafür sorgen, dass die Rahmenbedingungen für den Industriestandort Deutschland auch künftig gut sind.","402",NA
"Dazu gehören stabile Lohnnebenkosten und Sozialabgaben ebenso wie steuerliche Fairness im Vergleich zu anderen Ländern in Europa und weltweit.","402",NA
"Wir wollen in Deutschland auch in Zukunft eine große Bandbreite an Wertschöpfung sichern: Von der Grundstoffindustrie über die industrielle Produktion und Veredelung bis hin zu Dienstleistungen.","402",NA
"Wir kämpfen um jeden Produktionssektor und um jeden Arbeitsplatz.","402",NA
"Notwendige Regelungen zum Umwelt- und Klimaschutz dürfen nicht zur Verlagerung von Arbeitsplätzen in Ländern mit geringeren Umwelt-Auflagen führen.","402",NA
"Wir wollen, dass die deutsche Automobilindustrie auch künftig ihre Weltmarktstellung behauptet.","402",NA
"Fehler der Vergangenheit müssen korrigiert und für die Zukunft ausgeschlossen werden.","402",NA
"Wir wollen, dass in Deutschland die besten und die saubersten Autos hergestellt werden.","416.2",NA
"Wir wollen, dass Deutschland führend wird in der Produktion alternativer umweltfreundlicher Antriebe, wie zum Beispiel der Elektromobilität,","416.2",NA
"und die Entwicklung autonomer Fahrzeuge zur Marktreife führt.","411",NA
"Wir werden hierfür die staatlichen und gesetzlichen Rahmenbedingungen weiter verbessern.","416.2",NA
"Neue Arbeitsplätze schaffen","H",NA
"Zusätzlich wollen wir in großer Zahl neue und zukunftssichere Arbeitsplätze in Deutschland ansiedeln.","701",NA
"Hierzu gehören insbesondere Arbeitsplätze im Bereich der Digitalisierung, im Bereich der Biotechnologie, im Bereich fortschrittlicher Umwelttechnologien sowie im Gesundheits- und im Dienstleistungsbereich.","701",NA
"Unser Land braucht geeignete und qualifizierte Fachkräfte in großer Zahl.","506",NA
"Deshalb werden wir unsere Anstrengungen in den Bereichen Bildung, Ausbildung und Weiterbildung erheblich verstärken.","506",NA
"Wir wollen mehr Frauen ermöglichen sozialversicherungspflichtig zu arbeiten.","706",NA
"Zudem wollen wir gerade junge Menschen zwischen 25 und 35 ohne Abschluss nachqualifizieren, um ihnen das dauerhafte Erarbeiten des eigenen Lebensunterhalts zu ermöglichen.","506",NA
"So schöpfen wir das Arbeitskräftepotenzial in unserem Land besser aus, schaffen neues Wachstum und verringern die Arbeitslosigkeit weiter.","410",NA
"Kein Arbeitsplatz soll unbesetzt bleiben, weil es an Fachkräften fehlt.","410",NA
"Den Fachkräftezuzug nach Deutschland haben wir in den vergangenen Jahren bereits erheblich verbessert und vereinfacht.","602.2",NA
"Dieser Bedarf wird in den nächsten Jahren weiter steigen – aufgrund unserer guten wirtschaftlichen Entwicklung und wegen der rückläufigen Zahl junger Menschen, die neu ins Erwerbsleben eintreten.","602.2",NA
"Ausreichend Fachkräfte, die dem Arbeitsmarkt in den verschiedenen Bereichen zur Verfügung stehen, ziehen ihrerseits die Schaffung weiterer Arbeitsplätze nach sich.","602.2",NA
"Deshalb braucht Deutschland ein Regelwerk zur Steuerung von Einwanderung in den Arbeitsmarkt, das sich am Bedarf unserer Volkswirtschaft orientiert.","601.2",NA
"Ein solches „Fachkräfte-Zuwanderungsgesetz“ wird die bereits bestehenden Regelungen zusammenfassen und, wo nötig, effizienter gestalten.","601.2",NA
"Voraussetzung sind der Nachweis eines konkreten Arbeitsplatzes und die Sicherung des Lebensunterhalts.","601.2",NA
"Eine Einwanderung in die sozialen Sicherungssysteme lehnen wir ab.","601.2",NA
"Mit einer klug gesteuerten und begrenzten Einwanderungspolitik für Fachkräfte unterstützen wir die Schaffung von Arbeitsplätzen in Deutschland und verringern spürbar die Attraktivität von illegaler Einwanderung und Migration.","601.2",NA
"Langzeitarbeitslosen helfen","H",NA
"CDU und CSU wollen eine Chance auf Arbeit für jeden Menschen in Deutschland.","701",NA
"Denn Arbeit dient der Selbstverwirklichung des Einzelnen und schafft Lebensqualität.","701",NA
"Wir finden uns mit der hohen Zahl von Langzeitarbeitslosen nicht ab.","701",NA
"Wir werden ihre Qualifizierung, Vermittlung und Re-Integration in den Arbeitsmarkt deutlich verbessern.","701",NA
"Langzeitarbeitslosen, die aufgrund der besonderen Umstände auf dem regulären Arbeitsmarkt keine Chance haben, werden wir verstärkt die Möglichkeit geben, sinnvolle und gesellschaftlich wertige Tätigkeiten auszuüben.","701",NA
"Das ist ein starker Beitrag für den Zusammenhalt in unserem Land.","606.1",NA
"Wir werden finanzielle Mittel bereitstellen, damit jungen Menschen, deren Eltern von Langzeitarbeitslosigkeit betroffen sind, in ganz Deutschland der Weg in Ausbildung und Arbeit geebnet wird.","503",NA
"Qualität von Arbeit ist uns wichtig","H",NA
"Leistung muss sich lohnen.","701",NA
"Wer sich anstrengt, muss mehr haben als derjenige, der dies nicht tut.","701",NA
"CDU und CSU stehen für Leistungsfreude und Fairness.","503",NA
"Deutschlands Beschäftigte sollen an der guten wirtschaftlichen Entwicklung unseres Landes teilhaben.","503",NA
"Zur Zeit der rot-grünen Regierung sind die Löhne kaum gestiegen.","701",NA
"In der Regierungszeit der Union hat sich dies zum Besseren gewendet: Weil wir Garant sind für eine gute Wirtschafts- und Arbeitsmarktpolitik.","701",NA
"Die Einführung des gesetzlichen Mindestlohns in Deutschland hat sich grundsätzlich bewährt.","412",NA
"Jeder soll von seiner Arbeit leben können.","412",NA
"Deshalb halten wir daran fest.","412",NA
"In der Praxis hat sich allerdings gezeigt, dass viele Regelungen zu bürokratisch und wenig alltagstauglich sind.","412",NA
"Dies trifft insbesondere unsere Landwirtschaft und die Gastronomie sowie weitere Betriebe.","412",NA
"Unser erklärtes Ziel ist daher der Abbau unnötiger Bürokratie gleich zu Beginn der neuen Wahlperiode.","412",NA
"Geringfügig Beschäftigte sollen an der allgemeinen Lohnsteigerung teilhaben.","701",NA
"Wir realisieren den mitwachsenden Minijob.","701",NA
"Auf einem modernen, fortschrittlichen Arbeitsmarkt sind die Flexibilität und Mobilität von Arbeitskräften wichtig.","701",NA
"Gleichzeitig ist es unser erklärtes Ziel, dass Menschen in allen Teilen Deutschlands Arbeit und Ausbildung verstärkt in der Nähe ihres Heimatortes finden können.","301",NA
"Wir wollen erreichen, dass Arbeitsplätze nicht nur in Ballungsräumen entstehen.","404",NA
"Dafür sorgen wir mit einer gezielten Strukturpolitik, die auch ländlichen Räumen neue Perspektiven eröffnet.","404",NA
"Wir wollen, dass Männer und Frauen gleiches Geld für gleiche Arbeit bekommen.","503",NA
"Mit dem Entgelttransparenz-Gesetz haben wir dazu einen wichtigen ersten Schritt gemacht.","412",NA
"Wir werden die Wirkung dieses Gesetzes überprüfen und gegebenenfalls in enger Zusammenarbeit mit den Sozialpartnern weitere Schritte unternehmen.","412",NA
"Wir wollen, dass Arbeitnehmer am Erfolg ihres Unternehmens besser teilhaben können.","701",NA
"Dazu werden wir die Rahmenbedingungen zur Mitarbeiterbeteiligung attraktiver gestalten.","701",NA
"Eine Behinderung darf kein Armutsrisiko für den Betroffenen oder sein Umfeld darstellen.","503",NA
"Mit dem Bundesteilhabegesetz haben wir grundlegende Verbesserungen erreicht.","503",NA
"Durch Arbeit zum eigenen Lebensunterhalt beitragen zu können, hat für Menschen mit Behinderung eine besondere Bedeutung.","705",NA
"Es braucht mehr Offenheit bei der Einstellung von Mitarbeitern mit Behinderung.","503",NA
"Wir werden das Arbeitszeitrecht so modernisieren, dass die Tarifpartner zusätzliche Spielräume zur Flexibilisierung, wie sie die europäische Arbeitszeitrichtlinie eröffnet, im Rahmen von Tarifverträgen nutzen können.","412",NA
"Die Gesamt-Wochenarbeitszeit erhöht sich dadurch nicht.","701",NA
"Flexibilität auf dem Arbeitsmarkt ist wichtig und hat dazu beigetragen, hunderttausende neue Arbeitsplätze zu schaffen.","701",NA
"Befristete Arbeitsverhältnisse dürfen unbefristete Arbeitsverhältnisse nicht einfach ersetzen.","701",NA
"Deshalb werden wir offenkundige Missbräuche abstellen.","701",NA
"Gerade Berufsanfänger, die eine Familie haben oder gründen wollen, brauchen eine verlässliche Perspektive.","701",NA
"Durch die Neuregelung von Zeit-, Leiharbeit und Werkverträgen haben wir bereits wichtige Verbesserungen für die Arbeitnehmer erzielt.","701",NA
"Wir wollen mehr Frauen in Führungspositionen in Wirtschaft und Verwaltung.","503",NA
"Mit der Einführung der Frauenquote in Aufsichtsräten haben wir erste Erfolge erzielt, wissen aber auch, dass weitere Anstrengungen notwendig sind.","412",NA
"Wir wollen im öffentlichen Dienst bis spätestens 2025 eine gleichberechtigte Teilhabe von Frauen in Leitungsfunktionen auf allen Ebenen verwirklichen.","404",NA
"Selbstständigkeit und Mittelstand stärken","H",NA
"Selbstständige, freie Berufe, Handwerk und Mittelstand sind das Rückgrat unserer Wirtschaft und stehen weltweit für hohe Qualitätsstandards.","704",NA
"Sie schaffen mit Abstand die meisten Arbeits- und Ausbildungsplätze und leisten damit einen wichtigen Beitrag zum Allgemeinwohl.","704",NA
"Wir wollen ihre Leistung künftig noch stärker öffentlich anerkennen und fördern.","402",NA
"Mehr junge Menschen als bisher sollen den Schritt in die Selbstständigkeit wagen.","402",NA
"Dazu brauchen wir eine neue Gründerkultur, in der Erfolg anerkannt und Scheitern nicht diffamiert wird.","402",NA
"Wer sich selbstständig macht, geht oft größere Risiken ein und arbeitet mehr und härter für seinen Erfolg.","704",NA
"Wir werden bis 2019 einen „Masterplan Selbstständigkeit“ erarbeiten.","402",NA
"Hindernisse auf dem Weg zur Selbstständigkeit müssen beseitigt, umfassende Beratung und Förderung garantiert und unnötige Bürokratie vermieden werden.","402",NA
"Wir werden die Bedingungen für Wagniskapital weiter verbessern.","402",NA
"Den Zugang für Start-ups zu Wagniskapital wollen wir auch über steuerliche Förderung erleichtern: Wer sich an Start-ups beteiligt, soll das bei der Steuer berücksichtigen können.","402",NA
"Wir bekennen uns zur dualen Ausbildung in Betrieb und Schule und wollen sie stärken.","506",NA
"Wir werden den Meisterbrief erhalten.","412",NA
"Wir werden prüfen, wie wir ihn für weitere Berufsbilder EU-konform einführen bzw. wieder einführen können.","412",NA
"Wir werden dafür sorgen, dass höhere berufliche Bildung in stärkerem Maße möglich wird.","506",NA
"Durch einen „Meisterbonus“ wollen wir ermöglichen, dass bei bestandener Meisterprüfung angefallene Gebühren ganz oder teilweise erstattet werden.","504",NA
"Tarifpartnerschaft stärken","H",NA
"Wir haben in Deutschland gute Erfahrungen mit der Zusammenarbeit von Tarifpartnern, also Arbeitgebern und Arbeitnehmern, zum Wohle der Beschäftigten und der wirtschaftlichen Entwicklung.","405",NA
"Darum beneiden uns viele andere Länder in Europa.","405",NA
"Wir wollen die Tarifautonomie, die Tarifpartnerschaft und die Tarifbindung deshalb stärken und ermutigen.","405",NA
"Wir wollen gesetzliche Regelungen so ausgestalten, dass zusätzliche Flexibilität, Spielräume und Experimentierräume für Unternehmen entstehen, für die ein Tarifvertrag gilt oder angewendet wird, oder eine Vereinbarung mit dem Betriebsrat erfolgt.","405",NA
"Das Entgelt-Transparenz-Gesetz mit seiner abgestuften Regelung ist dafür ein gutes Beispiel.","405",NA
"Wir legen eine „Nationale Weiterbildungsstrategie“ auf.","506",NA
"Diese erarbeiten wir gemeinsam mit Arbeitgebern, Gewerkschaften und den zuständigen Stellen.","405",NA
"Denn lebenslanges Lernen, Bildung und Qualifizierung sind für alle Wirtschafts- und Gesellschaftsbereiche von zentraler Bedeutung.","506",NA
"Jeder Arbeitnehmer soll über die bestmöglichen Berufs- und Arbeitsmarktperspektiven verfügen.","701",NA
"Landwirtschaft hat Zukunft","H",NA
"Landwirtschaft, Forstwirtschaft und Ernährungswirtschaft tragen in Deutschland erheblich zur Wertschöpfung, aber auch zur Lebensqualität, Kultur- und Landschaftspflege bei.","703.1",NA
"Gerade in ländlichen Regionen stellen sie wertvolle und moderne Arbeits-, Ausbildungs- und Lernplätze zur Verfügung.","703.1",NA
