"text","cmp_code","eu_code"
"Wenn Nationalisten Europa mit Propaganda sturmreif schießen wollen, dann muss man für Europas Stärken werben, aber auch genauso entschlossen seine Schwächen beheben.","108",NA
"Wir Freie Demokraten sind der festen Überzeugung: Wir können etwas tun – schauen wir nicht länger zu!","000",NA
"Freie Demokraten: Die Richtigen für diese Zeit.","H",NA
"Wir Freie Demokraten schöpfen unseren Aufbruchsgeist, unseren „German Mut“ aus der Grundüberzeugung, die Freie Demokraten in Deutschland schon immer geteilt haben:","601.1",NA
"Wir glauben an die Potenziale und die Energie jedes Einzelnen und an die Kraft der Freiheit.","201.1",NA
"Wir glauben daran, dass es immer eine Möglichkeit gibt.","201.1",NA
"Wir wollen nicht, dass „Ja, aber ...“ und Co. die Oberhand behalten.","201.1",NA
"Daher lautet unser Auftrag: Stärken wir den Glauben der Menschen an sich selbst!","201.1",NA
"Mit dieser Haltung haben Freie Demokraten wichtige Impulse für die großen Meilensteine in der Geschichte der Bundesrepublik gegeben: für die liberalste Verfassung in der deutschen Geschichte","201.1",NA
"und die Einführung der Sozialen Marktwirtschaft,","403",NA
"für die erfolgreiche Westintegration und die neue Ostpolitik,","107",NA
"für die Bewährung des Rechtsstaates in Zeiten des RAF-Terrors,","202.1",NA
"für die marktwirtschaftliche Erneuerung der 1980er-Jahre und - für die deutsche Wiedervereinigung.","601.1",NA
"Aus dieser Haltung heraus sind wir überzeugt, dass wir auch die Zukunft am besten durch faire Spielregeln und klare Orientierung erfolgreich gestalten.","403",NA
"Dafür setzen wir auf die freiheitlich-demokratische Grundordnung unseres Grundgesetzes, den Rechtsstaat mit seinen Grundrechten","203",NA
"und die Soziale Marktwirtschaft.","403",NA
"Denn das Grundgesetz ist die freiheitlichste Verfassung, die Deutschland je hatte.","203",NA
"Der Rechtsstaat balanciert Freiheit und Sicherheit so aus, dass er konkreten Gefahren entschieden entgegentritt,","203",NA
"ohne aber die Grundrechte der Bürgerinnen und Bürger zu verletzen.","201.1",NA
"Die Soziale Marktwirtschaft sorgt durch Wettbewerb für Wohlstand und Innovation.","403",NA
"Diese Grundsätze haben nichts an Modernität verloren.","403",NA
"Die Große Koalition lässt sich jedoch von Angst beherrschen.","305.1",NA
"Sie wirkt, als sei sie mit allem überfordert.","305.1",NA
"Statt die freiheitlich-demokratische Grundordnung zum Leitbild der Innen- und Außenpolitik zu machen, duckt sich die Große Koalition bei Konflikten weg.","202.1",NA
"Statt geltendes Recht durchzusetzen, betreibt sie nur Symbolpolitik.","203",NA
"Statt Markt und Wettbewerb zum Wohle der Menschen zu nutzen, hebelt sie beide bei Euro, Energie und Wirtschaft aus.","403",NA
"Sie handelt nicht.","305.1",NA
"Sie führt Symboldebatten und schaut zu, wie die Dinge ihren Lauf nehmen.","305.1",NA
"Sie ist nicht fit genug für unsere Zeit.","305.1",NA
"In den letzten Jahren waren wir zum Zuschauen verdammt.","000",NA
"Die Gründe dafür sind bekannt und dafür trägt niemand anderes Verantwortung als wir selbst.","000",NA
"Viele Menschen sagen uns: Ihr fehlt!","000",NA
"Denn unser Land braucht wieder Mut, frische Ideen und neue Entschlossenheit.","000",NA
"Darauf haben wir uns in den letzten Jahren vorbereitet.","305.1",NA
"Wir haben geklärt, was wir erreichen wollen und wofür wir uns mit unserer ganzen Kraft einsetzen: Weltbeste Bildung für jeden","506",NA
"Vorankommen durch eigene Leistung","201.1",NA
"Selbstbestimmt in allen Lebenslagen","201.1",NA
"Freiheit und Menschenrechte weltweit","201.2",NA
"Politik, die rechnen kann","000",NA
"Ein unkomplizierter Staat","303",NA
"Wir sind davon überzeugt, dass Millionen Menschen in Deutschland diese Ziele teilen.","000",NA
"Daher wollen wir sie entschlossen umsetzen.","000",NA
"Gemeinsam mit diesen vielen Menschen sagen wir: Schauen wir nicht länger zu!","606.1",NA
"Gemeinsam mit allen Menschen in unserem Land, die sich Aufbruch, Entschlossenheit und Aktivität in der Politik wünschen statt Verzagtheit, Defensive und Orientierungslosigkeit, sagen wir: Werden wir wieder das Land, das in uns steckt!","606.1",NA
"Jeder Einzelne hat es in der Hand, um aus Veränderung neue Chancen zu formen.","201.1",NA
"Auf geht’s!","201.1",NA
"Weltbeste Bildung für jeden","H",NA
"In einer Welt der Veränderung gibt es keine Ressource, die wertvoller wäre als Bildung.","506",NA
"Sie befähigt die Menschen, auch in einer komplexen Umwelt selbstbestimmt ihren Weg zu gehen.","201.1",NA
"Bildung ist die Chance zum sozialen Aufstieg.","201.1",NA
"Wichtig ist, was ein Mensch kann.","201.1",NA
"Unwichtig wird, in welches Elternhaus er geboren wurde.","503",NA
"Die Digitalisierung steckt voller Chancen für bessere Bildung: individuelleres Lernen, innovative Lehrmethoden und aktuellere Lehrmittel.","506",NA
"Machen wir endlich davon Gebrauch!","411",NA
"Deutschland war einmal die weltweit führende Bildungsnation.","506",NA
"Das können wir wieder sein.","601.1",NA
"Daher: Schauen wir nicht länger zu!","506",NA
"Sorgen wir für weltbeste Bildung für jeden!","506",NA
"Mondfahrtprojekt weltbeste Bildung","H",NA
"Weltbeste Bildung für jeden ist ein „Mondfahrtprojekt“.","505",NA
"So wie John F. Kennedy sein Land mit einer gewaltigen Kraftanstrengung auf den Mond führte, wollen wir Deutschland an die Spitze der Bildungsnationen dieser Welt zurückführen.","506",NA
"Wir Freie Demokraten bekennen uns daher zu einem Schul- und Bildungssystem, das gleiche Zugangschancen eröffnet, Diskriminierung verhindert und Neutralität wahrt.","503",NA
"Ideologische Grabenkämpfe, Reibungsverluste in der Verwaltung, fehlender Wettbewerb und mangelnde Finanzierung bremsen Deutschland dabei aus.","506",NA
"Das wollen wir ändern!","506",NA
"Bildungsausgaben auf Top-5-Niveau der OECD-Staaten","H",NA
"Wir Freie Demokraten wollen die Ausgaben für Bildung so erhöhen, dass – gemessen am Staatshaushalt – Deutschland zu den führenden fünf Ländern der 35 Staaten der Organisation für wirtschaftliche Zusammenarbeit und Entwicklung (OECD) zählt.","506",NA
"Die umfassende Modernisierung des Bildungssystems würde Länder und Kommunen allein überfordern.","506",NA
"Die Finanzierung muss daher eine gesamtgesellschaftliche Aufgabe werden.","506",NA
"Auch ideologisches Gezänk und bürokratische Reibungsverluste passen nicht mehr in eine Zeit, in der nicht mehr Bremen mit Bayern im Wettbewerb steht, sondern Deutschland als Ganzes mit Nordamerika und China.","506",NA
"Daher wollen wir einheitliche Bildungsstandards in Deutschland.","302",NA
"Insbesondere Schulabschlüsse müssen über einheitlich gestellte Abschlussprüfungen vergleichbarer werden.","302",NA
"Dabei darf es aber keine Angleichung nach unten geben.","506",NA
"Damit wir mit den führenden Nationen mithalten können, brauchen wir mehr Mobilität und mehr Vergleichbarkeit zwischen den 16 Ländern.","506",NA
"Dafür muss unser Bildungsföderalismus grundlegend reformiert werden.","302",NA
"Eigenständigkeit der Schulen","H",NA
"Wir Freie Demokraten setzen für die weltbeste Bildung auf mehr Eigenständigkeit der Schulen.","506",NA
"Wie die PISA-Studie zeigt, erzielen Kinder an Schulen mit größerer Gestaltungs- und Entscheidungsfreiheit deutlich bessere Leistungen.","506",NA
"Denn wer eigene Entscheidungshoheit bei Organisation, Budget, Profilbildung und Personal besitzt, übernimmt auch engagiert Verantwortung und kann für beste Ergebnisse sorgen.","506",NA
"Daher sollen Schulen selbst über ihren Haushalt, ihr Profil und ihr Personal entscheiden können.","506",NA
"Einheitliche Bildungsstandards geben das Ziel vor, sich am Niveau der besten Bildungseinrichtungen der Welt zu orientieren.","302",NA
"Ob die einzelne Schule sie erreicht, wird geprüft und transparent gemacht.","506",NA
"Um die Standards erreichen zu können, müssen Schulen durch exzellente Fortbildungen bei der Schul- und Unterrichtsentwicklung unterstützt werden.","506",NA
"Schulen mit besonderen Problemen, Schulen in Brennpunkten und Schulen, die noch hinter den Ergebnissen vergleichbarer Schulen zurückbleiben, müssen besonders unterstützt werden, beispielsweise hinsichtlich der Lehrer-Schüler-Relation.","506",NA
"Um es Eltern und Schülern leichter zu machen, die für sie passende Schule zu finden, wollen wir eine transparente Evaluation der einzelnen Schulen und Lehrer ermöglichen und dabei eng mit Eltern und Schülern zusammenarbeiten.","506",NA
"Die Ergebnisse der Qualitätsanalyse und der Lernstandserhebungen sollen anschließend durch die Schulen im Internet veröffentlicht werden.","506",NA
"Unterrichtsgarantie für Schüler","H",NA
"Wir Freie Demokraten fordern eine Unterrichtsgarantie für unsere Schülerinnen und Schüler.","506",NA
"Überall in Deutschland fallen hunderte Schulstunden aus.","506",NA
"Aber nur dann, wenn der Unterricht auch stattfindet, können unsere Schülerinnen und Schüler weltbeste Bildung erhalten.","506",NA
"Daher setzen wir uns für eine Unterrichtsgarantie ein, die sicherstellt, dass bei besonderen Engpässen das notwendige Personal vorhanden ist, um fachgerechten Unterricht zu gewährleisten.","506",NA
"Damit sich das Lehrpersonal auch auf den Unterricht konzentrieren kann, muss außerdem die überbordende Bürokratie an Schulen eingeschränkt werden.","506",NA
"Bildungsgutscheine","H",NA
"Wir Freie Demokraten fordern, die Finanzierung der Schulen, Kindergärten und Kitas schrittweise auf Bildungsgutscheine umzustellen.","506",NA
"Denn so entsteht ein transparenter Qualitätswettbewerb um die besten Bildungsleistungen.","506",NA
"Für jedes Kind gewährt der Staat Finanzierungsbeiträge.","506",NA
"Damit diese Gelder transparent und bewusst eingesetzt werden, setzen wir uns für Gutscheine ein, die die Höhe der Beträge dokumentieren.","506",NA
"Diese erhalten Eltern pro Kind und geben sie an die von ihnen gewählte Bildungseinrichtung weiter.","506",NA
"Nur diese Einrichtung kann den Bildungsgutschein beim Staat einlösen.","506",NA
"Staatliche, kommunale und Bildungseinrichtungen in freier Trägerschaft erhalten pro Kind den gleichen Betrag, damit die Eltern nicht nur die freie Wahl zwischen verschiedenen öffentlichen Angeboten, sondern auch zwischen öffentlichen und freien Trägern haben.","201.1",NA
"Der Gegenwert der Gutscheine kann sich nach Lebensalter, zeitlichem Umfang der wöchentlichen Betreuung sowie bei besonderem pädagogischen Betreuungsbedarf unterscheiden.","201.1",NA
"Gleichwertige Unterstützung für freie Schulen","H",NA
"Wir Freie Demokraten fordern eine gleichwertige Unterstützung der Schulen in freier Trägerschaft.","506",NA
"Die Schulen in freier Trägerschaft sind oftmals Motor für pädagogische Reformprozesse und führen die Schülerinnen und Schüler zu den gleichen Abschlüssen wie staatliche Schulen.","506",NA
"Allerdings erhalten die Schulen für ihre Arbeit weniger Geld pro Schülerin und Schüler als die staatlichen Schulen.","506",NA
"Im Rahmen eines fairen Wettbewerbs aller Schulen miteinander, fordern wir für die Schulen in freier Trägerschaft die gleiche Anerkennung und finanzielle Unterstützung wie für die staatlichen Schulen.","506",NA
"Im Gegenzug sorgt ein Aufnahmegebot für die Schulen für gleiche Zugangschancen aller Kinder.","503",NA
"Geld folgt Studierenden – länderübergreifende Hochschulfinanzierung","H",NA
"Wir Freie Demokraten setzen uns für eine Absicherung des finanziellen Grundbedarfs der Hochschulen ein, die den Wettbewerb um Studierende anregt.","506",NA
"Bildungsgutscheine machen die staatliche Berechnung der Ausbildungskapazität sowie die staatliche Festsetzung von Zulassungszahlen überflüssig.","506",NA
"Wenn die Hochschulen für jeden aufgenommenen Studierenden einen Betrag in einer Höhe erhalten, die den Kosten des Studiengangs gerecht wird, dann werden sie so viele Studierende aufnehmen, wie es ihre Kapazitäten erlauben und diese im Erfolgsfall auch ausbauen.","506",NA
"Ausreichende Bewerberzahlen, um geeignete Studierende auszuwählen, werden sie nur erreichen, wenn die Qualität des Studienangebots gut ist.","506",NA
"Nur bei richtiger Abwägung zwischen Quantität und Qualität wird der Erfolg einer Hochschule nachhaltig sein.","506",NA
"Die Qualität des Studiums sollte nicht von der Finanzkraft des Sitzlandes der Hochschule abhängig sein.","301",NA
"Um für gute Studienbedingungen zu sorgen, wollen wir einen bundesweiten Fonds errichten.","301",NA
"In diesen Fonds zahlt jedes Land nach dem sogenannten Königsteiner Schlüssel ein.","301",NA
"Das heißt, der Beitrag eines Landes errechnet sich anteilig aus dem Steueraufkommen und der Bevölkerungszahl.","301",NA
"Für jeden eingeschriebenen Studierenden erhält die Hochschule einen Beitrag aus dem Fonds.","301",NA
"Das Geld folgt also den Studierenden.","301",NA
"So erreichen wir einen fairen Qualitätswettbewerb um Studierende in ganz Deutschland.","506",NA
"Digitalisierung der Bildung","H",NA
"Digitalisierung eröffnet großartige Möglichkeiten für weltbeste Bildung: Für individuelles Lernen gemäß der eigenen Bedürfnisse und Talente.","411",NA
"Für neue Methoden, die zu den unterschiedlichsten Lebensentwürfen passen.","607.1",NA
"Für eine neue Qualität von Bildung.","506",NA
"Machen wir endlich davon Gebrauch!","506",NA
"1.000 Euro Technik-Investition pro Schülerin und Schüler","H",NA
"Wir Freie Demokraten wollen in den nächsten fünf Jahren pro Schüler zusätzlich insgesamt 1.000 Euro für Technik und Modernisierung investieren.","411",NA
"Neue Technologien und Methoden bieten Raum für Kreativität und Neugier und werden immer wichtiger für spätere Berufe.","411",NA
"Um diese Chancen zu nutzen, brauchen Kinder Anleitung in Schulen mit entsprechender Ausstattung.","411",NA
"Die technische Aufrüstung unserer Schulen erfordert eine finanzielle Kraftanstrengung.","411",NA
"Deshalb streben wir Freie Demokraten einen Staatsvertrag zwischen Bund und Ländern an, der den Ausbau der digitalen Infrastruktur regelt.","411",NA
"Dafür sollen Anreize für die kommunalen Träger der Schulen geschaffen werden, um durch den Ausbau digitaler Infrastrukturen die Integration der digitalen Bildung voranzutreiben.","411",NA
"Die Länder werden dafür in die Pflicht genommen, die digitale Bildung als festen Bestandteil in der Lehreraus- und Weiterbildung zu verankern und die Lehrerinnen und Lehrer fit zu machen im Umgang mit und beim Einsatz neuer digitaler Medien.","411",NA
"Medienkompetenz in die Bildungsstandards","H",NA
"Wir Freie Demokraten fordern einen Fokus auf Medienkompetenz in den Bildungsstandards.","411",NA
"Dank der digitalen Revolution hat man ganze Bibliotheken jederzeit zur Hand.","411",NA
"Doch Informationen werden nicht durch Suchmaschinen zu Wissen und die vielen digitalen Kanäle können auch schnell zu Überforderung führen.","411",NA
"Im digitalen Zeitalter sind Nachrichten immer, überall und sofort verfügbar.","411",NA
"Menschen müssen lernen, sich daraus eine sachkundige eigene Meinung zu bilden.","411",NA
"Das fußt auf der Befähigung, auf der Basis fundierten Fachwissens aus der Informationsflut die Spreu vom Weizen trennen und Quellen kritisch hinterfragen zu können.","411",NA
"Dazu gehört von Kindesbeinen an die Vermittlung von Medien- und Methodenkompetenz.","411",NA
"Hier hinein gehört auch das Verständnis von der Funktionsweise informationstechnischer Systeme, künstlicher Intelligenz und Computersprache.","411",NA
"Dementsprechend sollen auch in Prüfungen künftig moderne Konzepte wie „Open Book Tests“ oder internetfähige Geräte zum Einsatz kommen dürfen.","411",NA
"Lehrerinnen und Lehrer sollen im Bereich Medienkompetenz verpflichtend weitergebildet werden.","411",NA
"Lebenslanges Lernen mit Online-Tools","H",NA
"Wir Freie Demokraten setzen uns für lebenslanges Lernen ein.","411",NA
"Gerade kombiniertes Lernen bietet hierfür viele Möglichkeiten durch die Kombination aus Präsenzunterricht, Online-Selbstlerneinheiten und Praxisphasen.","411",NA
"Jeder Mensch spricht auf andere Methoden an und zieht erst aus der Vielfalt von Angeboten das beste Ergebnis für sich.","411",NA
"Die Kombination verschiedener Unterrichtsformen vermittelt und nutzt den Umgang mit verschiedenen Methoden und Lernkanälen.","411",NA
"Die Bildung in Deutschland wird so zukunftsweisend gestaltet, indem mit digitalen Medien und über digitale Medien gelernt wird.","411",NA
"Wir unterstützen daher auch innovative Bildungsplattformen nach dem Vorbild der „Open University“,","411",NA
"zu der jeder Bürger, unabhängig seines formellen Bildungsgrades, Zugang bekommen soll.","503",NA
"Deren Bildungsinhalte sollen in Form von „Massive Open Online Courses“ (MOOCs) online zur Verfügung gestellt werden.","411",NA
"Ein standardisiertes Bewertungs- und Zertifizierungssystem soll die Anerkennung dieser Kurse durch Arbeitgeber ermöglichen.","411",NA
"Wir wollen außerdem prüfen, inwiefern im Rahmen eines MOOCs erworbene Online-Zertifikate als Studienleistung anerkannt werden können.","411",NA
"Weltbeste Lehrer für weltbeste Bildung","H",NA
"Weltbeste Bildung für jeden funktioniert nur mit den weltbesten Lehrerinnen und Lehrern.","506",NA
"Dafür brauchen wir die richtigen Rahmenbedingungen.","506",NA
"Nur dann werden sich die Besten der Herausforderung des Lehrerberufs stellen.","506",NA
"Kümmern wir uns darum!","506",NA
"Anreize, Auswahl und Ausbildung von Lehrern","H",NA
"Wir Freie Demokraten fordern bessere Anreize, Auswahl und Ausbildung von Lehrern.","506",NA
"Denn weltbeste Bildung braucht weltbeste Lehrer.","506",NA
"Nur mit den richtigen Anreizen wählen engagierte und motivierte junge Menschen den Lehrerberuf.","506",NA
"Das bedingt beste Rahmenbedingungen und unsere Wertschätzung.","701",NA
"Dazu gehört auch, bessere Lehrer besser zu bezahlen.","701",NA
"In der Ausbildung setzen wir auf Fachlichkeit, Praxisnähe und eine Stärkung der Diagnosefähigkeit.","701",NA
"Durch eine frühe Praxisphase sollen Studierende rechtzeitig erkennen, ob der Beruf zu ihnen passt und was sie im Alltag vor der Klasse wirklich brauchen.","701",NA
"Wir fordern eine bewertete Praxisphase mit Beratung über Perspektiven zum Berufswechsel, wenn erkennbar ist, dass jemand nicht für den Lehrberuf geeignet ist.","701",NA
"In der Ausbildung sollen die angehenden Lehrerinnen und Lehrer auf die fortschreitende Digitalisierung und Internationalisierung vorbereitet werden.","411",NA
"Ferner wollen wir die Rahmenbedingungen für einen Quereinstieg in den Lehrerberuf verbessern.","701",NA
"Hierzu fordern wir berufsbegleitende Aufbaustudiengänge und Ressourcen zur Betreuung der Quereinsteiger in den Schulen durch erfahrene Lehrkräfte.","701",NA
"Den Schulleitungen vor Ort wollen wir mehr Entscheidungsfreiheit über die Einstellung von Quereinsteigern geben.","301",NA
"Eine regelmäßige Fortbildung für Lehrkräfte soll verpflichtend sein.","701",NA
"Digitalkompetenz zählt","H",NA
"Wir Freie Demokraten wollen die besten Lehrerinnen und Lehrer für unsere Kinder und auch in der Erwachsenenbildung.","506",NA
"Ob bei neuen Technologien, Internationalität oder Praxiserfahrung –wir wollen den Horizont der Lehrkräfte erweitern.","506",NA
"Dabei dürfen Lehrkräfte keine digitalen Amateure sein, sondern müssen den Kindern Lust an Fortschritt und Technik vermitteln können.","411",NA
"Bessere Bezahlung und Ausbildung von Kita-Personal","H",NA
"Wir Freie Demokraten setzen uns für eine bessere Bezahlung und Ausbildung des Kita-Personals ein.","701",NA
"Kitas sollen unsere Kinder fördern und nicht nur aufbewahren und betreuen – das Motto „sicher, sauber, satt“ ist zu anspruchslos.","506",NA
"Stattdessen sollen auch Sport- und Musikangebote sowie Ergotherapie in den Kitabetrieb integriert werden.","506",NA
"Dafür sind Fachkräfte nötig, die zur Anregung und Entwicklung von Kindern ausgebildet sind, die deren Probleme erkennen und Talente fördern.","701",NA
"Für diese wichtige Aufgabe müssen Erzieherinnen und Erzieher entsprechend qualifiziert sein und sollten dafür auch angemessen bezahlt werden.","701",NA
"Bildung für Chancengerechtigkeit","H",NA
"Weltbeste Bildung für jeden sorgt dafür, dass alle ihre unterschiedlichen Talente und Begabungen frei entfalten können.","506",NA
"Das Elternhaus oder die Lebenssituation darf dabei nicht ausschlaggebend sein, sondern Engagement und Leistung.","503",NA
"Sprachförderung vor der Einschulung","H",NA
"Wir Freie Demokraten fordern eine umfassende Sprachförderung der Kinder vor der Einschulung.","506",NA
"Sprache ist das zentrale Mittel, um sich am sozialen Leben und am Unterricht beteiligen zu können.","506",NA
"Alle Kinder mit Sprachdefiziten müssen noch vor der Einschulung die Möglichkeit zum Erlernen der deutschen Sprache erhalten.","506",NA
"Nur so ist ein erfolgreicher und gleichberechtigter Start ins Schulleben möglich.","503",NA
"Vermittlung der Grundfertigkeiten Lesen, Schreiben und Rechnen in der Grundschule","H",NA
"Wir Freie Demokraten fordern die Vermittlung der Grundfertigkeiten Lesen, Schreiben und Rechnen in den Grundschulen.","506",NA
"Zu unserem Anspruch an die weltbeste Bildung gehört, dass jedes Kind lesen, schreiben und rechnen kann.","506",NA
"Dazu gehört ein verstärktes Kopfrechnen ebenso wie die Abschaffung des Konzeptes „Schreiben wie man spricht“.","506",NA
"Wir fordern eine korrekte Rechtschreibung bereits zu Beginn des Lernprozesses und das Erlernen einer klar lesbaren Schreibschrift.","506",NA
"Förderung von Leistung und Lernen","H",NA
"Wir Freie Demokraten setzen uns für eine neue Schul- und Lernkultur ein.","506",NA
"Unsere Kinder haben das Recht darauf, Wissen vermittelt zu bekommen und zu lernen, dass Leistung und Lernen sich lohnen.","506",NA
"Lernen und gute Noten können sogar Spaß machen, wenn individuell gefördert wird und klar ist, dass Prüfungen keine Verurteilung, sondern eine Überprüfung des Wissensstandes sind.","506",NA
"Weltbeste Bildung auch für Schülerinnen und Schüler mit Förderungsbedarf","H",NA
"Für uns Freie Demokraten müssen auch Schülerinnen und Schüler mit Förderbedarf oder Einschränkungen die bestmögliche Bildung und Förderung erhalten.","403",NA
"Denn der Anspruch auf die weltbeste Bildung gilt nicht nur für die Leistungsstarken.","403",NA
"In diesem Sinne ist aus unserer Sicht auch die UNO-Konvention über die Rechte der Menschen mit Behinderung zu verstehen: Das Wohl des Kindes muss im Mittelpunkt stehen und nicht allgemeine gesellschaftliche Vorgaben.","201.2",NA
"Auf das einzelne Kind kommt es an.","201.2",NA
"Die Schließung von Förderschulen, in denen Kinder passend zu ihrem Bedarf gefördert werden konnten, ist ein Fehler, da dies meist nicht dem Kindeswohl dient und oft auch gegen den Elternwillen vorgenommen wird.","201.2",NA
"Das Ziel, Kinder mit Förderbedarf weitgehend in Regelschulen zu integrieren, ist richtig und wird seit Jahrzehnten in Deutschland verfolgt.","403",NA
"Das radikale Verständnis einer kompromisslosen Inklusion, wie es vielfach gefordert und betrieben wird, nimmt aber weder auf den Förderbedarf des Einzelnen, noch auf die Integrationsfähigkeit von Regelklassen Rücksicht.","403",NA
"Gemeinsamer Unterricht soll bestmögliche Förderung aller Schülerinnen und Schüler ermöglichen.","403",NA
"Wir fordern daher für eine bestmögliche Gestaltung des gemeinsamen Unterrichts verbindliche Basisstandards.","506",NA
"Kann diesen Basisstandards zum Beispiel durch fehlendes Fachpersonal oder mangelnde Ausstattung nicht entsprochen werden, dürfen an diesen Schulstandorten keine inklusiven Lerngruppen gebildet werden.","506",NA
"Sport als Schlüssel zur Integration und Inklusion","H",NA
"Wir wollen Menschen unterschiedlicher Herkunft und mit unterschiedlichen Anlagen (Menschen mit körperlicher und geistiger Behinderung und Menschen mit Migrationshintergrund) bei Sport und Spiel zueinander finden lassen.","503",NA
"Dabei fördern wir die herausragende Arbeit der Sportvereine und der Fachverbände.","502",NA
"Elternunabhängige Ausbildungsförderung","H",NA
"Wir Freie Demokraten setzen uns für eine elternunabhängige Ausbildungsförderung für volljährige Schüler, Auszubildende und Studierende ein.","506",NA
"Junge Menschen sind eigenständige Persönlichkeiten, die sich selbst für ihren Ausbildungsweg entscheiden wollen.","201.1",NA
"Die Wahl der Ausbildung stellt für sie die Weichen für die Zukunft.","201.1",NA
"Schüler, Auszubildende und Studierende sollen ihren Talenten folgen und müssen ihre Wahl frei und ohne Geldsorgen treffen können.","201.1",NA
"Deshalb darf die Finanzierung auch für niemanden an den Vorstellungen der Eltern oder deren Einkommen scheitern.","504",NA
"Die Förderung besteht aus einem Zuschuss in Höhe von 500 Euro sowie einem Darlehensangebot.","504",NA
"Die Refinanzierung des Zuschusses erfolgt über die Verlagerung von Steuervergünstigungen der Eltern hin zu den Schülern, Azubis und Studierenden.","504",NA
"Für den Teil, der als Darlehen gewährt wird, sollen sich die Rückzahlungsmodalitäten am späteren Einkommen orientieren.","504",NA
"Stipendien für 15 Prozent der Studierenden","H",NA
"Wir Freie Demokraten streben eine leistungsorientierte Förderung von mindestens 15 Prozent der Studierenden mit Stipendien an.","504",NA
"Derzeit werden in Deutschland nur etwa fünf Prozent aller Studierenden mit einem Stipendium unterstützt.","504",NA
"Wenn wir dem Fachkräftemangel in Deutschland entgegentreten wollen, müssen unsere Studierenden zu qualifizierten Spezialisten werden.","504",NA
"Wer sich auf sein Studium konzentrieren kann, schließt besser ab.","504",NA
"Wir Freie Demokraten möchten Studierende entlasten und Talente und besondere Anstrengung stärken, indem wir hierbei unter anderem private Initiativen unterstützen und das Deutschlandstipendium ausbauen.","504",NA
"Damit Schulabgänger sich besser und frühzeitiger auf ihren Lebensweg nach dem Studium vorbereiten können, soll an allen Schulen die Studien- und Berufsberatung intensiviert und durch zentrale Informations-Messen ergänzt werden.","506",NA
"Bildungssparen","H",NA
"Wir Freie Demokraten fordern staatliche Unterstützung beim Bildungssparen für ein lebenslanges Lernen.","504",NA
"Damit jeder seinen Talenten folgen und seine Träume verwirklichen kann, wollen wir jedem Bürger ein Leben lang die Chance zum Aufstieg geben.","403",NA
"Bildung ist der Schlüssel zum Aufstieg, aber die gibt es kaum zum Nulltarif.","403",NA
"Daher setzen wir uns für ein Bildungssparen ein.","403",NA
