"text","cmp_code","eu_code"
"und die Bürgerrechte schützen.","201.1",NA
"Auch hier müssen der Mensch und demokratische Grundwerte im Mittelpunkt stehen.","201.1",NA
"Wir müssen uns jetzt entscheiden und mutig anpacken: für eine soziale und ökologische Modernisierung unserer Wirtschaft,","503",NA
"die Arbeitsplätze sichert und neue schafft,","701",NA
"und gegen weitere Umweltzerstörung.","501",NA
"Für eine Politik, die in unsere Infrastruktur und in die Zukunft investiert","411",NA
"und gegen ungebremstes Profitstreben auf Kosten des Zusammenhalts.","606.1",NA
"Für ein friedenstiftendes Europa, das nach innen zusammenarbeitet und nach außen gemeinsam handelt und gegen Hetze und Nationalismus.","104",NA
"Manche meinen, es sei heute schon viel erreicht, wenn Rückschritte vermieden werden.","416.2",NA
"Wir nicht.","416.2",NA
"Mit den ökologischen Krisen und vor allem der Klimakrise stellt sich der Menschheit die Existenzfrage, nicht weniger.","416.2",NA
"Mit der Krise Europas und dem Rückfall in den Nationalismus stellt sich die Frage des Friedens und der Bedingungen für ein gutes Leben.","107",NA
"Durch die globale Ungleichheit stellt sich die Frage nach fairer Verteilung des Wohlstandes, zum Beispiel durch fairen Handel.","503",NA
"Es sind große Fragen, aber sie sind nicht weit weg.","503",NA
"Sie betreffen auch unser Zusammenleben und unseren Alltag.","107",NA
"Es wäre die Aufgabe der Großen Koalition gewesen, diese Herausforderungen anzugehen.","305.1",NA
"Sie hat es nicht getan.","305.1",NA
"Die drei beteiligten Parteien CDU, CSU und SPD verfolgen längst nur noch ihre eigenen Interessen.","305.1",NA
"Während die Koalition erschöpft ist, wachsen die Probleme.","305.1",NA
"Statt den Raubbau an der Umwelt zu stoppen, blockiert sie beim Klimaschutz,","501",NA
"würgt die Energiewende ab und","416.2",NA
"verpasst die Chancen auf zukunftsfähige Jobs.","701",NA
"Sie ruht sich auf der derzeit guten Wirtschaftslage aus, statt sie für den sozialen Zusammenhalt","606.1",NA
"und mehr Chancengleichheit zu nutzen.","503",NA
"Nach einem Jahr Willkommenskultur gibt sie zunehmend rechten Stimmungen nach.","602.2",NA
"Auf neue Bedrohungen reagiert sie mit immer schärferen Gesetzen, anstatt mit kühlem Kopf gezielt Probleme zu lösen.","305.1",NA
"Mit einer einseitigen Sparpolitik hat sie die Gräben in der EU vertieft.","305.1",NA
"Mit ihrer Politik setzt sie eine gute Zukunft aufs Spiel.","305.1",NA
"Die Große Koalition lähmt unser Land und stärkt vor allem den rechten Rand im politischen Spektrum unserer Gesellschaft.","202.1",NA
"In Großbritannien hat solch eine Stimmung das Land aus der EU herausgesprengt und in den USA einen gefährlichen Narzissten an die Macht gebracht.","202.1",NA
"Damit es bei uns nicht auch so weit kommt, braucht es jetzt echte politische Alternativen und eine neue, positive Dynamik.","202.1",NA
"Es gibt guten Grund für Mut und Zuversicht.","602.2",NA
"Millionen Bürgerinnen und Bürger haben in den vergangenen Jahren ehrenamtlich geholfen, Menschen auf der Flucht Schutz und eine neue Heimat zu bieten.","602.2",NA
"Ihnen gebührt unser ausdrücklicher Dank!","602.2",NA
"Hunderttausende sind aufgestanden gegen eine neoliberale Handelspolitik, die Profite für Großkonzerne über das Wohl der Menschen und der Umwelt stellt.","416.2",NA
"Überall arbeiten Unternehmer*innen und Forscher*innen an einem besseren Morgen.","416.2",NA
"Eltern rackern sich ab, um ihren Kindern eine bessere Zukunft zu ermöglichen.","416.2",NA
"Künstler*innen und Kreative bereichern unsere lebendige Gesellschaft und kulturelle Vielfalt mit ihren Ideen und durch spannende Innovationen.","502",NA
"Viele engagieren sich gegen Diskriminierungen und für gleiche Rechte und Chancen.","503",NA
"Diese Menschen sind unser Antrieb.","606.1",NA
"Für sie und mit ihnen wollen und können wir vieles zum Guten bewegen.","606.1",NA
"Wir wollen Deutschland zum ökologischen Spitzenreiter machen.","501",NA
"Wir sind die erste Generation, die die Auswirkungen der Klimakrise spürt – und die letzte, die etwas dagegen tun kann.","501",NA
"Deswegen braucht es jetzt ein großes sozial-ökologisches Modernisierungsprojekt.","501",NA
"Mit allem, was wir haben, kämpfen wir für Klimaschutz: Erneuerbare Energien werden mit uns günstiger, fossile teurer.","501",NA
"So machen wir die Energiewende wieder flott und steigen schnellstmöglich aus der klimaschädlichen Kohle aus, wir fördern das abgasfreie Auto und den umweltfreundlichen Verkehr.","501",NA
"Wir gestalten eine innovative Wirtschaft, die mit „Öko – Made in Germany“ Produkte und Dienstleistungen für die Zukunft entwickelt","416.2",NA
"und jede Menge neue Arbeitsplätze schafft – in Deutschland und Europa.","701",NA
"Wir machen Schluss mit industrieller Massentierhaltung und landwirtschaftlichen Monokulturen, wir wollen eine Landwirtschaft, die möglichst ohne Gifte auskommt.","416.2",NA
"Mit uns gibt es gutes Essen ohne Gift und Gentechnik.","416.2",NA
"Wir kämpfen für ein gerechteres Land.","503",NA
"Wir wollen, dass jedes Kind die gleichen Chancen hat – gleich welcher Herkunft, welchen Geschlechts oder welcher Hautfarbe.","503",NA
"Für uns kommt es nicht darauf an, wo jemand herkommt, sondern wo jemand hin will.","503",NA
"Jedes Kind soll in unserem Land seine Talente und Stärken entfalten und seinen Traum verwirklichen können.","503",NA
"Sicher werden nicht alle Chefärztin oder Chefarzt, aber alle sollen es werden können.","503",NA
"Wir sorgen dafür, dass Eltern mehr Zeit für ihre Kinder haben, dass Kitas und Schulen intakt sind und Erzieherinnen und Erzieher besser bezahlt werden.","506",NA
"Wir finden uns nicht damit ab, dass bei uns, in einem der reichsten Länder der Erde, jedes fünfte Kind in Armut lebt.","504",NA
"Wir wollen ein Netz sozialer Sicherheit, das bei Krankheit, Arbeitslosigkeit und im Alter für alle da ist und vor Armut schützt.","504",NA
"Unsere soziale Sicherung soll so gut sein, dass sie den Menschen auch die Zuversicht gibt, Neues zu wagen, und niemanden ausgrenzt.","504",NA
"Selbstbestimmung und ein gutes Leben sind in diesem Land für alle möglich","503",NA
"– mit guten Arbeitsbedingungen und","701",NA
"einer Politik, die der sozialen Spaltung entgegenwirkt, sodass weniger Menschen in prekären Verhältnissen leben und alle an unserem Gemeinwesen teilhaben können.","503",NA
"Wir kämpfen dafür, dass multinationale Unternehmen ihre Steuern hier zahlen und die Gesellschaft nicht länger um Milliarden prellen, um ihren Vorständen obszöne Gehälter und Abfindungen zu zahlen.","605.1",NA
"Auch trägt das in unserem mittelständisch geprägten Land zu einem fairen Wettbewerb bei,","403",NA
"der besonders die Chancen von Gründerinnen und Gründern sowie kleine und mittlere Unternehmen fördert.","402",NA
"Wir wollen, dass gesellschaftlicher Reichtum gerecht geteilt wird, damit wir unsere öffentlichen Orte und Institutionen auch gut finanzieren können: Kindergärten, Schulen und Hochschulen, Krankenhäuser und Theater, Straßenbahnen und Busse genauso wie schnelles Internet überall im Land.","503",NA
"Wir streiten für eine Gesellschaft, in der alle frei und sicher leben können.","201.1",NA
"Eine Gesellschaft, in der jeder Mensch glauben kann, was er will, lieben und heiraten kann, wen er will.","201.1",NA
"Eine geschlechtergerechte Gesellschaft, in der Frauen und Mädchen unabhängig und selbstbestimmt leben und teilhaben, zum Beispiel weil Frauen für ihre Arbeit genauso gut bezahlt werden wie Männer.","503",NA
"Eine Gesellschaft, in der wir uns vor Terrorismus, rechtsextremer Gewalt und Kriminalität schützen, ohne dabei unsere Freiheit aufzugeben.","201.1",NA
"Wir streiten dafür, dass Deutschland weiterhin Menschen, die auf der Flucht vor Krieg und Gewalt sind, Schutz und Heimat bietet.","201.2",NA
"Weil Deutschland auf Einwanderung angewiesen ist, wollen wir sie transparent und vernünftig regeln.","602.2",NA
"Das Zusammenleben von Menschen verschiedener Herkunft, Religion und Kultur bringt uns weiter, aber es verlangt auch allen etwas ab.","602.2",NA
"Deshalb stärken wir das Band, das unsere Gesellschaft eint und zusammenhält.","606.1",NA
"Das Grundgesetz und seine Werte gelten für alle.","203",NA
"Keine Toleranz der Intoleranz.","202.1",NA
"All das erreichen wir nur in einem vereinten Europa.","108",NA
"Europa ist ein Ort des Friedens und der Freiheit.","108",NA
"Das ist nicht selbstverständlich.","108",NA
"Europa ist unsere Heimat und unsere Zukunft.","108",NA
"Wir werden es mit aller Kraft gegen Nationalismus verteidigen.","108",NA
"Nur wenn wir in einem vereinten Europa zusammenarbeiten, können wir helfen, die Konflikte in unserer Nachbarschaft zu lösen, Terrorismus, Fluchtursachen, Steuerbetrug und Korruption zu bekämpfen.","108",NA
"Wir wollen, dass sich Deutschland und Europa den Problemen der Welt zuwenden und mehr Verantwortung übernehmen, statt sich abzuschotten.","108",NA
"Wir setzen uns ein für den Frieden statt Rüstungsspiralen,","104",NA
"für die Menschenrechte","201.2",NA
"und eine global gerechte Entwicklung statt Unterdrückung und Ausbeutung.","503",NA
"Globale Verantwortung fängt bei uns zu Hause an.","108",NA
"Darum nutzen wir die Gestaltungsmacht Deutschlands als viertgrößte Volks wirtschaft der Welt, um die nachhaltigen Entwicklungsziele der Vereinten Nationen zu erreichen.","416.2",NA
"Damit sollen Umwelt- und Klima schutz, Frie-den und Gerechtigkeit weltweit gefördert, und unsere Art zu leben und zu wirtschaften sozial und ökologisch umgestaltet werden.","416.2",NA
"Nur mit einem solidarischen Europa können wir Mensch und Umwelt besser schützen.","108",NA
"Wir brauchen ein vereintes Europa, damit wir Banken und Großkonzerne auf das Gemeinwohl verpflichten und wir dem globalen Kapitalismus wirklich ökologische und soziale Zügel anlegen können, damit die Wirtschaft den Menschen dienen kann.","412",NA
"Und mit Ihrer Stimme bei der Bundestagswahl entscheiden Sie auch darüber, wie Deutschland in Europa auftritt und für welche Richtung es steht.","000",NA
"In vielen Landesregierungen und in etlichen Kommunen arbeiten GRÜNE als Minister*innen, Landrät*innen, Bürgermeister*innen oder andere Mandatsträger*innen bereits an der Lösung dieser drängenden Probleme.","305.1",NA
"Dort arbeiten wir bereits jeden Tag und erfolgreich: für eine tier- und umweltfreundliche Agrarpolitik und Klimaschutz,","501",NA
"für mutige und innovative Unternehmen,","402",NA
"für gute Schulen und Kitas,","506",NA
"für gute Integration","607.2",NA
"und die humanitäre Aufnahme von Geflüchteten,","201.2",NA
"für echte Gleichstellung","503",NA
"und eine gut ausgestattete und ausgebildete Polizei.","605.1",NA
"Grün wirkt.","000",NA
"Doch für viele Veränderungen braucht es auch im Bund eine Regierung mit uns GRÜNEN.","305.1",NA
"Wir wollen die Große Koalition ablösen.","305.1",NA
"In den Ländern stellen wir die Mehrzahl der Umweltministerinnen und -minister.","305.1",NA
"Aber so, wie es für den Atomausstieg einen grünen Bundesumweltminister brau chte, braucht es für die Agrarwende und vieles mehr wie der GRÜNE in der Bundesregierung.","416.2",NA
"Unser Land ökologischer,","416.2",NA
"welt offener,","602.2",NA
"ge rechter machen – das ist unser Anspruch an eine grüne Regierungsbeteiligung. Dafür treten wir an!","503",NA
"Politik ist nicht machtlos.","000",NA
"Sie gestaltet unser Zusammenleben.","000",NA
"Jeden Tag.","000",NA
"Es macht einen Unterschied, wer regiert.","000",NA
"Deshalb ist Ihre Stimme bei der Wahl entscheidend.","202.1",NA
"Welche Richtung unser Land einschlägt, liegt in unser aller Hand.","202.1",NA
"Wir werden manches ändern, anderes neu denken und voranbringen.","305.1",NA
"Helfen Sie uns zu erhalten, was in unserem Land wertvoll und wichtig ist, und zu verbessern, was besser werden muss.","202.1",NA
"Es ist nicht immer leicht, die eigenen Ziele zu erreichen.","000",NA
"Wir haben das oft genug erlebt.","000",NA
"Manchmal braucht es Umwege und Kompromisse.","000",NA
"Manchmal braucht es Widerstand und Kontroverse.","000",NA
"Wir wissen auch nicht für alles schon die Lösung.","000",NA
"Die Ziele sind für uns jedoch klar.","000",NA
"Wir beschreiben sie Ihnen mit diesem Programm.","000",NA
"Unsere Ziele weisen einen Weg in eine ökologische,","416.2",NA
"friedliche,","104",NA
"vielfältige,","607.2",NA
"weltoffene und","602.2",NA
"gerechte Zukunft.","503",NA
"In eine gute Zukunft für uns, unsere Kinder, unsere europäischen Nachbarinnen und Nachbarn und für Menschen anderswo in der Welt.","000",NA
"Lassen Sie uns diesen Weg gemeinsam gehen!","000",NA
"Stimmen Sie am 24. September 2017 für BÜNDNIS 90/DIE GRÜNEN!","000",NA
"B. UMWELT IM KOPF","H",NA
"Das Klimaabkommen von Paris ist ein Meilenstein für die Rettung unseres Planeten.","501",NA
"Wir haben das Wissen, die Technik und den Erfinder*innengeist, um die Klimakatastrophe noch abzuwenden.","501",NA
"Wir stehen deshalb jetzt vor einer Entscheidung, die unser Leben und das Leben unserer Kinder prägen wird.","501",NA
"Kämpfen wir für den Erhalt unserer natürlichen Lebensgrundlagen oder sägen wir weiter an dem Ast, auf dem wir sitzen?","501",NA
"Setzen wir auf dreckige Kohle wie Union und SPD oder auf schmutziges Öl wie Trump und Putin?","501",NA
"Oder brechen wir auf in ein neues, grünes Zeitalter?","501",NA
"Wir wollen anpacken: Denn Hochwasser, Dürren und das Ansteigen des Meeresspiegels sind keine fernen Bedrohungen mehr.","501",NA
"Sie finden statt.","501",NA
"Täglich.","501",NA
"Wenn wir jetzt nicht handeln, wird es auf der Erde bis zum Ende des Jahrhunderts um etwa weitere vier Grad wärmer.","501",NA
"Wir sind dabei, mit unserer Art zu wirtschaften und zu konsumieren unsere Lebensräume zu zerstören – von den Regenwäldern über unser Grundwasser und unsere Böden bis hin zu den Weltmeeren.","501",NA
"Und wir verursachen ein neues Artensterben, das unsere Umwelt ärmer und zerbrechlicher macht.","501",NA
"Die Folgen wären Hunger, Armut und Konflikte um knapper werdende Ressourcen, wie zum Beispiel Wasser.","501",NA
"Die Kriege und Fluchtbewegungen der vergangenen Jahre wären nur ein laues Lüftchen gegenüber dem Sturm, der kommenden Generationen drohte.","501",NA
"Uns geht es darum zu verhindern, dass blinder Wachstumsglaube und ungebremstes Profitstreben unseren einzigartigen Planeten zerstören.","416.2",NA
"Wir wollen dafür eine Wirtschaft, die mit der Umwelt statt gegen sie arbeitet, die nachhaltigen Wohlstand für alle ermöglicht.","416.2",NA
"Frieden, Sicherheit und ein gutes Leben für alle können wir in Zukunft erreichen, wenn wir unsere natürlichen Lebensgrundlagen schützen, statt sie weiter zu zerstören.","416.2",NA
"Wenn wir jetzt entschlossen handeln, ist das gleichzeitig auch eine große Chance und der richtige Weg für unser Land in eine lebenswerte Zukunft, die Wohlstand und Sicherheit für alle schafft.","416.2",NA
"Auf diesen Weg haben sich längst viele Menschen und Unternehmen gemacht.","416.2",NA
"Und schon einiges erreicht.","416.2",NA
"Wir haben in den vergangenen Jahrzehnten Wälder geschützt, Abgase und Schadstoffbelastungen reduziert und wertvolle Arten gerettet.","501",NA
"Bürger*innen schließen sich zusammen und erzeugen Strom durch Wind, Sonne und Wasser, Ingenieur*innen tüfteln an immer besseren Elektrofahrrädern, E-Autos und Lkw mit erneuerbaren Antrieben.","416.2",NA
"Architekt*innen und Bauarbeiter*innen bauen Häuser, die mehr Energie erzeugen, als sie verbrauchen.","416.2",NA
"Es sind viele, die davon profitieren: Hunderttausende, die ihr Geld mit erneuerbaren Energien verdienen – von Stahlarbeiter*innen bis zu Installateur*innen.","416.2",NA
"Genauso ganze Wirtschaftszweige, die mit grünen Ideen schwarze Zahlen schreiben und schon heute die Märkte von morgen erschließen.","416.2",NA
"Wir werden jetzt die nächsten Schritte der ökologischen Modernisierung gehen.","416.2",NA
"Wir machen eine Wirtschaftspolitik mit ehrgeizigen Zielen, die den Unternehmen zwar etwas zumutet, aber gerade durch Innovationen neue Möglichkeiten eröffnet, Planungssicherheit schafft und neues Wissen und neue Technologien fördert.","416.2",NA
"Wir wollen einen fairen Wettbewerb, der die Folgekosten umweltschädlichen Handelns nicht weiter der Allgemeinheit aufbürdet.","416.2",NA
"Das bedeutet: Die Unternehmen, die den Weg in die ökologische Erneuerung gehen, unterstützen wir.","416.2",NA
"Wir werden aber auch weiterhin mit den Lobbyverbänden und den Unternehmen den Konflikt austragen, die ihre Geschäftsinteressen ohne Rücksicht auf die Umwelt verfolgen.","416.2",NA
"Freiwillige Selbstverpflichtungen helfen da wenig weiter.","412",NA
"Wir werden alles dafür tun, dass Umweltrecht konsequent umgesetzt wird und Bürger*innen sich ohne Hürden in Verfahren einbringen und auch klagen können.","416.2",NA
"Wir werden unsere Wirtschaft, unseren Verkehr sowie unsere Energie- und Lebensmittelproduktion konsequent auf grünes Wirtschaften und grüne Technologien umstellen.","416.2",NA
"Mit einem konsequenten Ausbau der erneuerbaren Energien, dem Kohleausstieg und dem Umstieg auf Elektromobilität.","416.2",NA
"Mit dem Ausstieg aus der industriellen Massentierhaltung und der Förderung einer menschen-, umwelt- und tiergerechten Landwirtschaft.","416.2",NA
"Klima- und Umweltpolitik sind auch eine Frage der Gerechtigkeit.","503",NA
"Gerade diejenigen, die wenig haben, leben in Vierteln mit hoher Luftverschmutzung oder großer Lärmbelastung.","503",NA
"Global sind es die Ärmsten, vor allem Frauen und Kinder, die von der Umweltzerstörung besonders betroffen sind – obwohl sie am wenigsten dazu beitragen oder an den Entscheidungen beteiligt sind.","503",NA
"Die Kleinbäuerinnen und -bauern in Afrika, deren Land verdorrt, das Waisenkind, das auf hochgiftigen Deponien im Elektroschrott der Industrieländer wühlt: Dagegen tun wir etwas: Wir recyceln unsere Rohstoffe, beenden die schädlichen Subventionen für die Agrarindustrie, die zum Billigexport von europäischen Lebensmitteln in alle Welt führen, und stoppen die Überfischung vor Afrikas Küsten.","107",NA
"Wir sorgen dafür, dass es bei Umwelt- und Klimaschutz gerecht zugeht.","503",NA
"Wo Jobs, zum Beispiel in der Kohleindustrie, verloren gehen, kümmern wir uns schon heute um gute soziale Absicherung und neue Jobperspektiven.","701",NA
"Wo Preise endlich die ökologische Wahrheit sagen, sorgen wir mit besseren Löhnen und angemessenen Sozialleistungen dafür, dass die Preise auch von allen bezahlt werden können.","701",NA
"Um eine lebenswerte Zukunft für unsere Kinder zu ermöglichen, werden wir unsere Art zu leben und zu wirtschaften so verändern, dass wir die ökologischen Grenzen unseres Planeten respektieren.","416.2",NA
"Ökologische Politik bedeutet für uns Gemeinwohlorientierung, Bildung für nachhaltige Entwicklung, Teilhabe und Verantwortung für kommende Generationen zu fördern.","416.2",NA
"All das ist es, was wir mit der sozial-ökologischen Transformation angehen wollen.","416.2",NA
"Der Schutz unserer Lebensgrundlagen ist unsere gemeinsame Herausforderung.","501",NA
"Zugleich schafft die ökologische Modernisierung einmalige Chancen: auf sauberes Wasser und Luft, auf gesundes Essen, auf unzerstörte Naturlandschaften, auf mehr Lebensqualität und weniger Lärm, auf neue Jobs und Innovationen, auf ein gutes und friedliches Leben auf unserem blauen Planeten.","416.2",NA
"I. WIR ERHALTEN UNSERE NATUR","H",NA
"Der Mensch ist auf sauberes Wasser, gesunde Böden und gute Luft angewiesen.","501",NA
"Nur dann können alle frei, unbesorgt und gesund leben, können gestalten und genießen.","501",NA
"Natur und Umwelt zu schützen heißt, die Grundlagen unseres Lebens zu schützen.","501",NA
"Doch wir Menschen setzen die planetaren Grenzen mit unserer Art zu wirtschaften und zu konsumieren mehr und mehr aufs Spiel.","416.2",NA
"Der zukunftsvergessene Umgang mit der Natur und ihren Schätzen fällt am Ende auf uns selbst zurück.","416.2",NA
"Das Quecksilber, das die Kohlekraftwerke in die Luft pusten, der Plastikmüll, den wir in Flüssen und Meeren „entsorgen“, die Pestizide und Arzneimittelrückstände, mit denen wir unsere Böden und Gewässer belasten – all das löst sich nicht einfach auf.","501",NA
"Es gelangt in unser Trinkwasser, in unsere Atemluft und in unser Essen.","501",NA
"Es ist allerhöchste Zeit, das zu beenden.","501",NA
"In einigen Bereichen haben wir heute schon längst die Belastungsgrenze unseres Planeten überschritten.","501",NA
"Darum stellen wir GRÜNE die Umwelt und den Erhalt unserer Lebensgrundlage in das Zentrum unserer Politik.","501",NA
"Wer die Umwelt schützt, kämpft für eine lebenswerte und gerechte Welt für alle.","501",NA
"Wir GRÜNE wollen unser Naturerbe, die biologische Vielfalt der Erde, bewahren.","501",NA
"Wir wollen das Verramschen unserer Umwelt beenden.","501",NA
"Wir wollen saubere Flüsse und Seen, ohne Gülle, Medikamentenrückstände und Mikroplastik.","501",NA
"Wir wollen Felder und Wiesen, auf denen Insekten und Vögel einen Lebensraum finden.","501",NA
"Unser Ziel ist es, eine lebenswerte Welt auch für unsere Kinder und die kommenden Generationen zu erhalten.","501",NA
"Dafür streiten wir mit Leidenschaft.","501",NA
"1. Kein Leben ohne Wasser","H",NA
"Entwicklung abbaubarer Kunststoffe.","416.2",NA
"Ebenso gilt es, den Eintrag von Mikroplastik vor allem ins Wasser einzudämmen.","501",NA
"So hat dies etwa in Kosmetika nichts zu suchen; zugleich braucht es in Klärwerken Filterstufen zur Entfernung von Plastikpartikeln.","501",NA
"Das Leben in den Meeren steht auch durch zweifelhafte Fischereipraktiken, wie den Einsatz von Grundschleppnetzen, und zu hohe Fischereiquoten massiv unter Druck.","501",NA
"Nach wie vor fischen europäische Trawler die Meere vor Afrikas Küsten leer und gefährden damit nicht nur das Meeresökosystem, sie nehmen auch den Fischer*innen vor Ort ihre Lebensgrundlage.","501",NA
"Darum wollen wir die Überkapazitäten der europäischen Fangflotte abbauen und alle Fischereiabkommen ökologisch und sozial verträglich gestalten.","416.2",NA
"Nutzungsfreie Meeresschutzgebiete sollen dafür sorgen, dass sich das Ökosystem Meer erholen kann, auch in Nord- und Ostsee.","501",NA
"Kurzfristig müssen Naturschutzgebiete frei von Grundschleppnetzen und Stellnetzen sein, die den Meeresboden umpflügen und Schweinswale beziehungsweise Seevögel ersticken und ertrinken lassen.","501",NA
"Mittelfristig dürfen in der gesamten Ost– und Nordsee nur noch alternative Fischfangmethoden zum Einsatz kommen, um die Fischerei in Einklang mit der Meeresumwelt zu bringen.","416.2",NA
"An den Küsten Deutschlands wird derzeit noch mitten im Nationalpark und UNESCO-Weltnaturerbe Wattenmeer unter Gefährdung der Artenvielfalt nach Öl gebohrt.","501",NA
"Das wollen wir beenden.","501",NA
"Dank der GRÜNEN in Schleswig-Holstein wurden bereits Erkundungsbohrungen im Nationalpark Wattenmeer verhindert.","501",NA
"2. Saubere Luft und gesunder Boden","H",NA
"Jedes Jahr sterben weltweit zehntausende Menschen, weil Stickoxide und Feinstaub die Luft verpesten und zu Lungen- und HerzKreislauf-Erkrankungen führen.","501",NA
"Auch wenn sich bei uns der Himmel über den Städten nicht gelb einfärbt wie in vielen Städten Asiens, ist auch bei uns der Kampf für saubere Luft längst noch nicht gewonnen.","501",NA
"Jährliche Messungen zeigen, dass vielerorts Grenzwerte bei Feinstaub und Stickoxiden überschritten werden.","501",NA
"Hauptursache sind Millionen von Dieselautos, die infolge der Tricks und Mani pulationen der Autoindustrie die Grenzwerte im Alltagsbetrieb oft um ein Vielfaches überschreiten.","501",NA
"Wir wollen, dass die betroffenen Autos so schnell wie möglich auf Kosten der Hersteller nachgerüstet werden, damit die Halter*innen nicht die Leidtragenden von Fahrverboten sind, die die Bundesregierung mit ihrer Untätigkeit zu verantworten hat.","501",NA
"Um die Menschen zu schützen und die Schadstoffbelastung der Atemluft zu verringern, wollen wir eine blaue Plakette einführen,","501",NA
"emissionsfreie Mobilität fördern,","501",NA
"einen Großteil der Beförderungsleistung auf den ÖPNV und das Rad verschieben,","501",NA
"die notwendige Nachrüstung von Baumaschinen, Dieselloks et cetera fördern und so die Einhaltung strenger Luftreinhaltungsnormen sicherstellen.","501",NA
"Nur so kann es gelingen, die Luft in unseren Städten sauber zu bekommen.","501",NA
"Mit verbindlichen Grenzwerten für Innenraumluft werden wir zudem die gesundheitliche Belastung in Wohnungen und Büros etwa durch Emissionen aus Laserdruckern oder Kopierern reduzieren.","412",NA
"Um Betroffene nicht weiter mit den gesundheitlichen und finanziellen Folgen belasteter Wohn­ und Arbeitsräume alleinzulassen, wollen wir anlassbezogene Luftschadstoffmessungen für Innenräume und Schadstoffsanierungen im Gebäudebestand fördern.","412",NA
"Auch unsere Böden sind in Gefahr und brauchen dringend Schutz.","501",NA
"Immer mehr landwirtschaftliche und naturnahe Flächen in Deutschland werden zubetoniert.","501",NA
"Die Industrialisierung der Landwirtschaft überlastet unsere Böden mit Gülle und Pestiziden, entwässert und verdichtet sie.","501",NA
"So können sie ihre wichtige Funktion für einen funktionierenden Naturhaushalt und als Kohlenstoffspeicher nicht erfüllen.","501",NA
"Wir streben das Null-Hektar-Ziel an: Künftig sollen nicht mehr Flächen in Anspruch genommen werden, als an anderer Stelle wieder freigelegt werden.","501",NA
"So stoppen wir den Flächenfraß.","501",NA
"Dazu führen wir einen Mix an Instrumenten ein, um den Flächenverbrauch schrittweise zu reduzieren und langfristig zu stoppen.","501",NA
"Hektarweise liegen alte Industrieflächen brach, die man wieder nutzen kann.","501",NA
"So ermöglichen wir wirtschaftliche Entwicklung, ohne dabei grüne Wiesen einzuebnen.","416.2",NA
"Wir streben in Abstimmung mit den Ländern eine Sanierung aller Altlasten bis zum Jahr 2050 an und wollen gerade die Kommunen dabei unterstützen, alte, versiegelte Industrie- und Brachflächen zu reaktivieren.","416.2",NA
"3. Wir schützen Pflanzen und Tiere","H",NA
"Das Aussterben von Tier­ und Pflanzenarten, die Bedrohung der gesamten biologischen Vielfalt, hat unabsehbare Konsequenzen für das ökologische Gleichgewicht der Erde.","501",NA
"Der Schutz der biolo gischen Vielfalt ist bei uns genauso wichtig wie in den tropischen Regenwäldern oder in der Arktis.","501",NA
"Jede dritte Art ist in Deutschland vom Aussterben bedroht.","501",NA
"Zu den Hauptgründen zählt die industrielle Landwirtschaft mit ihren Pestiziden und Monokulturen.","501",NA
"Heute kann man von Flensburg nach Freiburg fahren, ohne immer wieder die Frontscheibe seines Autos von Insekten reinigen zu müssen.","501",NA
"Das ist keine gute Nachricht.","501",NA
