"text","cmp_code","eu_code"
"Wir treten für die „ freie Listenwahl“ ein, mit der Möglichkeit des Kumulierens, Panaschierens und Streichens von Kandidaten.","202.4",NA
"Ferner wollen wir eine deutliche Verringerung der etwa 2.500 Parlamentarier Deutschlands mitsamt dem zugehörigen Verwaltungsapparat.","303",NA
"Ein Bundestagsabgeordneter vertritt etwa 128.000 Einwohner, in den USA beträgt das Verhältnis 1:600.000.","303",NA
"Wir wollen eine Verkleinerung des fast 700 Abgeordnete umfassenden Bundestags auf unter 500.","303",NA
"1.11 Wider das Berufspolitikertum: Amtszeit begrenzen","H",NA
"Die ungebrochene Tendenz zum Berufspolitikertum hat der Monopolisierung der Macht Vorschub geleistet und die unübersehbare Kluft zwischen Wählern und Gewählten stetig vergrößert.","202.1",NA
"Vetternwirtschaft, Filz, korruptionsfördernde Strukturen und Lobbyismus sind die Folge.","304",NA
"Um unser Ideal des Bürgerabgeordneten herzustellen, fordern wir eine Mandatszeitbegrenzung für Abgeordnete auf vier und für den Bundeskanzler auf zwei Legislaturperioden.","303",NA
"1.12 Lobbyismus eindämmen","H",NA
"Wir wollen, dass Bundestagsabgeordnete ihre volle Arbeitskraft der parlamentarischen Arbeit widmen.","303",NA
"Das Man-dat darf nicht unter bezahlten Nebentätigkeiten leiden.","304",NA
"Der überbordende Lobbyismus in Brüssel und Berlin muss eingedämmt werden.","304",NA
"Wir wollen die Regelungen der Nebentätigkeiten für Parlamentarier und gegen Abgeordnetenbestechung deutlich verschärfen.","304",NA
"Unseren eigenen Abgeordneten haben wir bereits jetzt über unsere Satzung entsprechende Regeln auferlegt.","304",NA
"Ferner setzen wir uns für ein Lobbyisten-Gesetz mit konkreten Rechten, Pflichten und Sanktionen für Mandatsträger und Lobbyisten ein, das vorbildlichen Regelungen anderer Demokratien entspricht.","304",NA
"1.13 Private Rentenvorsorge für Parlamentarier","H",NA
"Bundestagsabgeordnete zahlen derzeit keine Rentenbeiträge und erhalten nach wenigen Jahren bereits eine Altersversorgung, die ein Arbeitnehmer mittleren Einkommens nicht einmal nach 45 Beitragsjahren erreichen kann.","304",NA
"Die AfD möchte das kostspielige und den Steuerzahler übermäßig belastende Versorgungsmodell für Abgeordnete grundlegend reformieren und es auf ein System privater Altersvorsorge umstellen.","304",NA
"1.14 Einführung eines Straftatbestands der Steuerverschwendung","H",NA
"Während Steuerhinterziehung auch vergleichsweise kleiner Beträge in Deutschland konsequent verfolgt und bestraft wird, bleibt die weit mehr gemeinwohlschädliche Steuerverschwendung straffrei.","304",NA
"Horrende Baukostenüberschreitungen, unsinnige Beschaffungsmaßnahmen und verschwenderische Prestigeprojekte von Amtsträgern und Behördenleitern bleiben nach der gegenwärtigen Rechtslage weitgehend straffrei.","304",NA
"Die AfD fordert daher die Einführung eines neuen Straftatbestands der Haushaltsuntreue.","304",NA
"Die Regelung soll die Rechte der Steuerzahler stärken","202.4",NA
"und die Bestrafung von groben Fällen der Steuerverschwendung durch Bedienstete und insbesondere herausgehobene Amtsträger ermöglichen.","304",NA
"1.15 Bürgerlich-freiheitliche Rechtsordnung","H",NA
"Die Prinzipien der Gleichheit vor dem Gesetz","202.1",NA
"und der bürgerlichen Vertragsfreiheit gehören zu den großen zivilisatorischen Errungenschaften Europas.","201.1",NA
"Während des weitaus größten Teils der Menschheitsgeschichte gehörte es zur unhinterfragten Normalität, dass Menschen durch Geburt oder Stand ungleich und in ihrer rechtlichen Selbstbestimmung beschränkt waren, bis hin zum Extrem der Rechtlosigkeit in Form von Leibeigenschaft oder Sklaverei.","601.1",NA
"Erst die christliche und humanistische Kultur der europäischen Völker brachte die vorgenannten Prinzipien hervor und verwirklichte sie in einem jahrhundertelangen Prozess.","601.1",NA
"In den letzten Jahrzehnten ist erschreckenderweise eine Abkehr von diesen europäischen Grundwerten zu verzeichnen.","601.1",NA
"Diesem zivilisatorischen Rückschritt gilt es entgegenzutreten.","601.1",NA
"Die Alternative für Deutschland tritt für die Gleichheit vor dem Gesetz ein.","503",NA
"Deshalb lehnen wir sogenannte „Quotenregelungen“ ab.","503",NA
"In Artikel 3 des Grundgesetzes heißt es: „Männer und Frauen sind gleichberechtigt.","503",NA
"Der Staat fördert die tatsächliche Durchsetzung der Gleichberechtigung von Frauen und Männern und wirkt auf die Beseitigung bestehender Nachteile hin.","503",NA
"Niemand darf wegen seines Geschlechtes benachteiligt oder bevorzugt werden.“","503",NA
"Diese Sätze haben einen klaren und guten Sinn.","503",NA
"Das Recht, nicht vom Staat aufgrund des eigenen Geschlechts benachteiligt zu werden, ist ein individuelles Menschenrecht.","201.1",NA
"Es kommt jedem Menschen in gleicher Weise zu.","201.1",NA
"Manche Juristen vertreten die falsche These, Artikel 3 GG erlaube es dem Staat, einzelne Menschen „stellvertretend“ für ihr jeweiliges Geschlecht zu bevorzugen oder zu benachteiligen, um die als Kollektive vorgestellten Geschlechter „gleichzustellen“.","201.1",NA
"Jedoch kann es in einem freiheitlichen Rechtsstaat niemals legitimes Ziel staatlichen Handelns sein, in willkürlich abgegrenzten gesellschaftlichen Teilbereichen eine ebenso willkürlich festgesetzte „Geschlechterquote“ zu erzwingen.","201.1",NA
"Genausowenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein.","503",NA
"Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.","503",NA
"Die AfD wird sich im Deutschen Bundestag für ihre Aufhebung einsetzen.","305.1",NA
"1.15.1 Vertragsfreiheit bewahren","H",NA
"Die Alternative für Deutschland tritt für die Bewahrung bzw. Wiederherstellung der bürgerlichen Selbstbestimmung im Zivilrechtsverkehr ein.","201.1",NA
"Deshalb lehnen wir sogenannte ,,Antidiskriminierungsgesetze“ ab.","201.1",NA
"Zentraler Grundwert einer freiheitlichen Zivilrechtsordnung ist die Vertragsabschlussfreiheit, das ist die Freiheit jedes Einzelnen, selbst darüber zu entscheiden, ob er mit einem anderen Bürger in rechtliche Beziehungen treten will oder nicht.","201.1",NA
"Unter dem Einfluss der Europäischen Union wird dieses fundamentale Prinzip der Privatautonomie in der deutschen Gesetzgebung Schritt für Schritt zerstört.","110",NA
"In einer freiheitlichen Grundordnung ist der Staat in seinem Handeln gegenüber dem Bürger der Pflicht zur Gleichbehandlung unterworfen der Bürger selbst jedoch ist in der Gestaltung seiner privaten Rechtsverhältnisse frei.","201.1",NA
"Eine Aufhebung dieser Trennung zwischen Staat und Gesellschaft beschädigt die freiheitliche Natur der Rechtsordnung und öffnet die Tür für eine in letzter Konsequenz totalitäre Herrschaftsordnung.","201.1",NA
"Die AfD wird sich im Deutschen Bundestag gegen diese Entwicklung und für die Bewahrung einer freiheitlichen Privatrechtsordnung einsetzen.","201.1",NA
"KAPITEL 2","H",NA
"Der EURO ist gescheitert: Währung, Geld- und Finanzpolitik","H",NA
"2.1 Die weitere Mitgliedschaft in der Eurozone ist für Deutschland unbezahlbar","H",NA
"Die Geschäftsgrundlage des Euro war: Keine Haftung für die Schulden anderer Länder und keine Staatsschulden über 60 Prozent des jeweiligen Bruttoinlandsprodukts.","110",NA
"Diese Regeln sind zerstört worden.","110",NA
"Deshalb muss Deutschland die Transferunion aufkündigen und den Euroraum verlassen.","110",NA
"2.2 Beendigung der Sparer und Rentner enteignenden Politik der EZB","H",NA
"Die EZB sollte eine zweite Bundesbank sein.","110",NA
"Stattdessen betreibt sie eine Währungspolitik der unwirtschaftlichen Zinsen (Nullzinspolitik).","110",NA
"Dies zerstört alle kapitalgedeckten Alterssicherungssysteme von Betriebsrenten, über staatlich geförderte Rentensysteme, private Lebensversicherungen bis zu privaten Sparvermögen.","110",NA
"Seit dem Amtsantritt von Gouverneur Draghi fehlen rund 500 Milliarden Euro für die Altersvorsorge der Deutschen.","110",NA
"Die AfD fordert die Durchsetzung des vertraglichen Verbots der Staatsfinanzierung und eine Rückführung der Befugnisse der EZB auf Geldpolitik im engeren, klassischen Sinn.","110",NA
"Alle Maßnahmen der EZB zur Manipulation des freien Kapitalmarkts müssen eingestellt werden.","110",NA
"Eine Politik der künstlich herbeigeführten Null- und Negativzinsen führt zur Zerstörung der zentralen Märkte für Anleihen.","110",NA
"Die durch die EZB-Politik verursachte Wechselkursabwertung und die Preisexplosion am Aktien- und Immobilienmarkt zerstören die Kaufkraft von nicht so schnell steigenden Einkünften,","110",NA
"wovon insbesondere Arbeitnehmer","701",NA
"und Rentner betroffen sind.","706",NA
"Während die Bundesbank nur einmal in 50 Jahren Staatsanleihen gekauft hat, ist das für die EZB das tägliche „Geschäftsmodell“.","110",NA
"Bis Ende 2016 hat sie für über zwei Billionen Euro staatliche und private Anleihen erworben.","110",NA
"Eine solche „Rotation der Gelddruckmaschine“ ist nach den europäischen Verträgen verboten.","110",NA
"Der Euro ist für ein Wirtschaftsgebiet mit völlig unterschiedlich leistungsfähigen Volkswirtschaften eine Fehlkonstruktion.","110",NA
"Nach achtzehn Jahren Spannungsaufbau kann die Gemeinschaftswährung nur noch über permanente und weitgehend deutsche Haftungsübernahmen aufrechterhalten werden.","110",NA
"Dies ist keine Basis für die gedeihliche Entwicklung der Volkswirtschaften der Euroländer.","110",NA
"Die Folge ist eine dauerhaft hohe Arbeitslosigkeit im Süden Europas.","110",NA
"Die Jugendarbeitslosigkeit liegt in Spanien und Griechenland bei über 40 Prozent, in Italien bei über 35 Prozent und in Frankreich bei über 25 Prozent.","110",NA
"Es entwickeln sich „verlorene Generationen“.","110",NA
"Die Völker Europas werden diese Entwicklung nicht klaglos hinnehmen und sich zu Recht gegen die politischen Eliten auflehnen.","110",NA
"Die suprastaatliche Rettungspolitik verletzt geltendes Recht, darunter das Verbot der Staatsfinanzierung durch die EZB und das Verbot der Haftung für Schulden anderer Mitgliedstaaten (Art. 123 und 125 AEUV).","110",NA
"Die Rettungspolitik bricht alle den Wählern seit den 1990er-Jahren gegebenen Zusicherungen zur „niemals zugelassenen Haftung Deutschlands für Fremdschulden“.","110",NA
"Willkürliche „Rettungsmaßnahmen“ zugunsten einzelner Banken und Unternehmen oder gar eine „EU-Wirtschaftsregierung“ lehnen wir ab.","110",NA
"Dies sind vertragswidrige Eingriffe in die Marktwirtschaft","401",NA
"und in die demokratischen Entscheidungsstrukturen der beteiligten Nationalstaaten.","202.1",NA
"Die AfD ist sich bewusst, dass die Rückabwicklung einer fast 20 Jahre zurückliegenden Fehlentscheidung finanziell schwierig sein wird.","110",NA
"Solche Kosten werden jedoch niedriger sein als die eines weiteren Verbleibs im Eurosystem, da dessen weitere Entwicklung bezüglich der Fremdhaftung und der Zinseinbußen unabsehbar und daher nicht zu begrenzen ist.","110",NA
"2.3 Erhalt des Bargelds","H",NA
"Unser Bargeld ist in Gefahr.","201.1",NA
"Mit Unterstützung von Bundesregierung, Internationalem Währungsfonds und Europäischer Zentralbank wird seine schleichende Abschaffung vorbereitet.","201.1",NA
"Die AfD fordert den dauerhaften Erhalt der uneingeschränkten Bargeldnutzung als wichtiges bürgerliches Freiheitsrecht.","201.1",NA
"Mit der Abschaffung des Bargelds würde die Rolle des Geldes als unantastbarer und gebührenfreier Wertspeicher eingeschränkt.","201.1",NA
"Eine Abschaffung des Bargelds macht für den Krisenfall die Enteignung von Kontoinhabern möglich.","201.1",NA
"Bargeld ist ein natürliches Bollwerk gegen eine weitere Absenkung der Zinsen bis in den negativen Bereich.","201.1",NA
"Ein Bargeldverbot würde bedeuten, dass Zahlungsvorgänge nur noch elektronisch stattfinden können.","201.1",NA
"Dies eröffnet Staat und Banken die totale Kontrolle über alle Geldströme und Wirtschaftsaktivitäten,","401",NA
"über jede finanzielle Handlung der Bürger, unter Umständen sogar über deren Aufenthaltsorte.","201.1",NA
"Aus dem gläsernen Bankkunden würde der gläserne Mensch – Vollüberwachung bis hinein in private, ja intime Lebensbereiche.","201.1",NA
"Mit einem freiheitlichen Rechtsstaat sind solche Kontrollmöglichkeiten nicht vereinbar.","201.1",NA
"2.4 Keine deutsche Haftung für ausländische Banken","H",NA
"Die AfD verlangt, dass die deutschen Banken etwaige Haftungen auf die nationale Ebene begrenzen und wie bisher eigene Verbundlösungen schaffen können, die den unterschiedlichen Profilen der Bankengruppen Rechnung tragen.","109",NA
"Wir wenden uns gegen jegliche Versuche der europäischen Vergemeinschaftung von Haftungsrisiken, insbesondere aus Bankgeschäften.","110",NA
"Die „Bankenunion“ wäre ein weiterer Schritt in die von der AfD abgelehnte Haftungs- und Transferunion.","110",NA
"Wir treten dafür ein, die nationale Souveränität über die Banken- und Finanzdienstleistungen wiederherzustellen; dieser Wirtschaftsbereich ist für ein reibungsloses Funktionieren unserer Volkswirtschaft lebenswichtig.","109",NA
"Die grenzüberschreitende Haftung der deutschen Banken für alle anderen EU-Banken muss ausgeschlossen bleiben.","109",NA
"Als Sofortmaßnahme, noch vor einem „D-Exit“, fordert die AfD darum die Bundesregierung und die Deutsche Bundesbank auf, die politisch bislang geduldete Überbeanspruchung des Verrechnungskontos „Target-2“ zu beenden.","110",NA
"Derzeit hat die Bundesbank offene Forderungen in Höhe von über 800 Milliarden Euro gegenüber der EZB, deren Betreibung mangels hinterlegter Sicherheiten ungewiss ist.","110",NA
"Bis zum Ausstieg aus dem Euro sind diese gefährdeten Target-2-Forderungen der Bundesbank abzuschmelzen, jährlich an Stichtagen glattzustellen oder mit Sicherheiten zu unterlegen.","110",NA
"Alternativ wird die Bundesbank beauftragt, diese Forderungen abzuschmelzen, indem sie Sachwerte in den Schuldnerstaaten ankauft.","110",NA
"2.5 Mit uns ist Ihr Geld sicher: Absicherung der Bürger gegen eine Eurokrise","H",NA
"Deutschland muss auch in einem plötzlichen währungspolitischen Krisenfall handlungsfähig sein.","414",NA
"Wir wollen deshalb für die Wiedereinführung einer neuen nationalen Währung („Deutsche Mark“) rechtzeitige Vorkehrungen treffen.","109",NA
"Für den Fall einer Verschärfung der Finanzkrise wollen wir schon jetzt vorsorglich ein gesetzliches Maßnahmenpaket auf den Weg bringen.","414",NA
"Das im Ausland gelagerte Gold der Bundesbank muss vollständig und umgehend nach Deutschland überführt werden.","414",NA
"Bei der Wiedereinführung der Deutschen Mark könnte Deutschland das Gold als temporäre Deckungsoption benötigen.","414",NA
"KAPITEL 3","H",NA
"Außen- und Sicherheitspolitik: Deutsche Interessen durchsetzen","H",NA
"3.1 Außenpolitik muss sich an deutschen Interessen ausrichten","H",NA
"Deutschland ist als eine der bedeutenden Wirtschaftsnationen der Welt daran interessiert, zu allen Staaten gute Beziehungen zu pflegen","107",NA
"und das friedliche Zusammenleben der Völker zu fördern.","106",NA
"Die AfD bekennt sich zu den Werten der Charta der Vereinten Nationen und des Völkerrechts.","107",NA
"Wir setzen uns für eine an deutschen Interessen ausgerichtete Außenpolitik ein.","601.1",NA
"Deutschland braucht eine nationale Sicherheitsstrategie, die der Problemlage angepasst ist.","104",NA
"Als Gestaltungsmacht innerhalb der Staatengemeinschaft kann unser Land zur Krisenprävention und friedlichen Lösung von Konflikten beitragen.","106",NA
"Die Zukunft Europas liegt nicht in der EU in ihrem jetzigen Zustand","110",NA
"und auch nicht in ihrer weiteren Zentralisierung, sondern in einem Europa souveräner Staaten, die partnerschaftlich zusammenarbeiten.","301",NA
"Die AfD tritt dafür ein, die Vereinten Nationen so zu reformieren, dass den veränderten Gewichtungen in der Welt Rechnung getragen wird.","601.1",NA
"Wir streben einen ständigen Sitz Deutschlands im Sicherheitsrat sowie die Abschaffung der gegen Deutschland gerichteten Feindstaatenklausel in der Charta der Vereinten Nationen an.","601.1",NA
"Die AfD fordert eine strikte Einhaltung des Nichteinmischungsgrundsatzes in innere Angelegenheiten von Staaten, auch durch nichtstaatliche Akteure.","109",NA
"Die AfD setzt sich dafür ein, dass die Rolle der OSZE bei der Stabilisierung von Krisenregionen in Europa und seiner Peripherie ausgebaut wird.","107",NA
"Der internationale islamische Terrorismus ist eine ernste Bedrohung der internationalen Staatengemeinschaft.","104",NA
"Seine Entstehung und Ausbreitung muss mit allen zur Verfügung stehenden legalen Mitteln bekämpft werden.","104",NA
"3.2 Das Verhältnis zu wichtigen Staaten ändert sich","H",NA
"Die USA sind der wichtigste Bündnispartner Deutschlands.","107",NA
"Leitbild einer interessengeleiteten deutschen Außen- und Sicherheitspolitik ist die Gleichberechtigung beider Partner.","107",NA
