"text","cmp_code","eu_code"
"In gerechteren Gesellschaften sind die Menschen zufriedener und das gegenseitige Vertrauen ist stärker.","503",NA
"Gerechtigkeit macht unser Land in vielerlei Hinsicht reicher.","503",NA
"Gerechtigkeit bedeutet auch soziale Sicherheit.","503",NA
"Sichere und gute Arbeitsplätze,","701",NA
"die Zuversicht, dass es gute und gleiche Bildungschancen für alle Kinder gibt,","506",NA
"Soziale Sicherheit und öffentliche Sicherheit gehören zusammen.","605.1",NA
"Jede und jeder hat das Recht, sich sicher bewegen zu können.","605.1",NA
"Der Staat muss für die Sicherheit aller Menschen sorgen.","605.1",NA
"Wenn wir für mehr Gerechtigkeit und Sicherheit sorgen, dann zahlt sich das für den Wirtschaftsstandort Deutschland aus.","410",NA
"Für den weltweiten Handel und die Digitalisierung unserer Wirtschaft brauchen wir gerechte Rahmenbedingungen","412",NA
"und modernste Infrastruktur.","411",NA
"Unser Ziel ist es, die Chancen, die sich aus der Digitalisierung und der weltweiten Vernetzung ergeben, zu nutzen.","411",NA
"Wirtschaftliche Kraft,","410",NA
"Innovationsfreude,","411",NA
"technologischer Fortschritt,","411",NA
"Nachhaltigkeit","416.2",NA
"und die Bewahrung der natürlichen Lebensgrundlagen sind die Grundlagen für die Zukunft Deutschlands und Europas.","501",NA
"Die SPD ist Partnerin der Gewerkschaften, der Wirtschaft und der Wissenschaft – denn wirtschaftliche Stärke ist der gemeinsame Erfolg vieler.","410",NA
"Wir wollen eine Gesellschaft der Kultur und Kunst, die unser Leben in vielerlei Hinsicht bereichert und das Nachdenken über uns selbst befördert.","502",NA
"Internationale Krisen und Zuwanderung stellen Deutschland und Europa vor neue Herausforderungen.","107",NA
"Eine offene Gesellschaft braucht eine starke Demokratie,","202.1",NA
"die Zusammenhalt und Solidarität fördert,","606.1",NA
"Regeln durchsetzt und damit Sicherheit gewährleistet.","605.1",NA
"Ein friedliches Zusammenleben funktioniert nur mit der Anerkennung von Werten und Regeln, die für alle gleichermaßen gelten.","608.1",NA
"Das trifft für Deutschland ebenso zu wie für Europa.","608.1",NA
"Die SPD steht wie keine andere Partei für die europäische Idee.","108",NA
"Diese Idee eines geeinten Europas ist für mehr als 500 Millionen Menschen das Versprechen auf ein Leben in Frieden, Freiheit, Sicherheit und Wohlstand.","108",NA
"Uns geht es um ein wirtschaftlich dynamisches,","410",NA
"demokratischeres","202.1",NA
"und sozialeres Europa,","503",NA
"das die Menschen in den Mittelpunkt stellt,","503",NA
"Verständigung schafft","108",NA
"und Zusammenhalt stiftet.","108",NA
"Europa ist ein Friedensprojekt","108",NA
"und die SPD als Friedenspartei steht für eine Außenpolitik der klugen Diplomatie.","106",NA
"Im Geiste der Entspannungspolitik Willy Brandts ist es unser Anspruch, Brücken zu bauen.","108",NA
"Aufrüstung und Säbelrasseln lösen keine Konflikte.","105",NA
"Europa, die USA, Russland und China tragen gemeinsam Verantwortung für den Frieden in der Welt","106",NA
"und den Kampf gegen den internationalen Terrorismus.","107",NA
"Deshalb können nur der Dialog zwischen den Regierungen, die Verständigung zwischen den Völkern und eine gelebte Solidarität zwischen Nord und Süd zu mehr globaler Sicherheit führen.","107",NA
"Die Zukunft Deutschlands und Europas wird das sein, was wir alle gemeinsam aus ihr machen.","107",NA
"Veränderungsprozesse lassen sich nicht verhindern, sondern sie bieten die Chance, die Dinge zum Besseren zu wenden.","107",NA
"Sie lassen sich politisch gestalten!","107",NA
"Was wir brauchen ist die Zuversicht, dass es sich lohnt, für eine bessere Zukunft zu streiten und den Mut, es anzugehen.","000",NA
"Zukunft ist für Sozialdemokratinnen und Sozialdemokraten ein Versprechen auf ein besseres Zusammenleben, Chancengleichheit und ein gerechtes Miteinander in einer offenen und inklusiven Gesellschaft.","503",NA
"Dafür arbeitet die SPD und dafür kämpfen wir.","305.1",NA
"Mit Martin Schulz als Bundeskanzler und einer starken SPD im Bundestag wird Deutschland gerechter, fortschrittlicher, solidarischer und nachhaltiger.","305.1",NA
"Es ist Zeit, jetzt zu handeln!","305.1",NA
"Es ist Zeit für mehr Gerechtigkeit!","305.1",NA
"Es ist Zeit für mehr Familie, beste Schulen und gute Pflege","H",NA
"Es gibt Jahre, in denen die Familie mehr Zuwendung und mehr Zeit braucht als in anderen.","603",NA
"Eltern wollen für ihre Kinder da sein","603",NA
"und beruflich den Anschluss halten.","701",NA
"Oft stehen sie zudem vor der Herausforderung, sich um pflegebedürftige Angehörige zu kümmern.","603",NA
"Wir sorgen dafür, dass Familie, Beruf und Pflege besser zusammengehen.","504",NA
"Wir ermöglichen Eltern, berufliche und familiäre Aufgaben gerecht aufzuteilen.","504",NA
"Dafür brauchen sie ein gutes Angebot an Kitas und Schulen sowie mehr Zeit und Geld.","504",NA
"Diese Wünsche und Bedürfnisse sind für unsere Politik zentral, denn Familie ist ein fester Anker in unserem Leben.","603",NA
"Für uns ist Familie dort, wo Menschen füreinander Verantwortung übernehmen – von der Ehe zwischen Mann und Frau über alleinerziehende Mütter und Väter, Patchworkfamilien bis zum gleichgeschlechtlichen Paar.","604",NA
"Unsere Bildungspolitik schafft gleiche Chancen für alle.","503",NA
"Denn noch entscheidet hier zu oft der Geldbeutel der Eltern.","503",NA
"Deshalb machen wir die Bildung gebührenfrei.","504",NA
"Und zwar von der Kita über die Ausbildung und das Erststudium bis zum Master und zur Meister-/Technikerprüfung.","504",NA
"Wir werden die Schulen modernisieren und in den Ausbau von Ganztagsschulen investieren.","411",NA
"Kinder, Eltern und Lehrkräfte sollen erleben, dass uns Bildung viel wert ist.","506",NA
"Es ist unsere Aufgabe, junge Menschen dabei zu unterstützen, ihren Weg zu gehen.","506",NA
"Das geht nur mit einer eigenständigen Jugendpolitik, die Jugendlichen passende Angebote für ihre jeweilige Lebenssituation macht.","706",NA
"Die gleiche Sorgfalt und Energie, die wir für unsere Kinder verwenden, brauchen wir auch für die Älteren in unserer Familie.","706",NA
"Ältere Menschen müssen so lange wie möglich am gesellschaftlichen Leben teilhaben und selbst über ihr Leben bestimmen können.","706",NA
"Wenn sie Hilfe oder Pflege benötigen, sollen sie sich darauf verlassen können, dass sie die notwendige Unterstützung bekommen.","504",NA
"Pflege ist keine Privatsache.","504",NA
"Diejenigen, die sich um andere kümmern, lassen wir nicht alleine.","504",NA
"Familie ist Lebensmittelpunkt.","603",NA
"Und glückliche Familien, die ohne Sorgen leben können, geben uns Kraft für die Zukunft.","603",NA
"Familienarbeitszeit und Familiengeld:","H",NA
"Wir wollen, dass Familie und Beruf als doppeltes Glück empfunden wird.","603",NA
"Viele Eltern wünschen sich, ihre Arbeit und die Kindererziehung partnerschaftlich aufteilen zu können.","604",NA
"Bislang heißt das allerdings, finanzielle und berufliche Nachteile in Kauf nehmen zu müssen.","604",NA
"Das wollen wir ändern!","604",NA
"Wir unterstützen Eltern: mit der Einführung der Familienarbeitszeit und des Familiengeldes.","604",NA
"Noch ist es so, dass viele junge Väter nach kurzer Elternzeit voll in ihre Jobs zurückkehren.","604",NA
"Obwohl die meisten gern etwas weniger arbeiten würden als vorher, um mehr Zeit mit der Familie zu haben.","604",NA
"Mütter steigen hingegen oft nach einem Jahr Elternzeit in Teilzeit wieder ein, obwohl sie gern etwas mehr arbeiten würden.","604",NA
"Das verhindert nicht nur eine partnerschaftliche Aufteilung der Arbeit und Kindererziehung, sondern hat für Frauen negative Folgen: geringeres Einkommen, schlechtere Aufstiegschancen und später eine geringere Rente.","604",NA
"Als ersten Schritt haben wir bereits das ElterngeldPlus eingeführt, das es Eltern ganz kleiner Kinder leichter macht, Elternzeit und Teilzeitarbeit miteinander zu verbinden.","604",NA
"In einem nächsten Schritt werden wir eine Familienarbeitszeit einführen.","604",NA
"Wenn beide Eltern ihre Arbeitszeit partnerschaftlich aufteilen, erhalten sie das Familiengeld.","604",NA
"Es beträgt jeweils 150 Euro monatlich für beide Eltern, wenn sie jeweils 75 Prozent bis 90 Prozent der jeweiligen regulären Vollzeit arbeiten (das entspricht je nach betrieblicher bzw. tarifvertraglich geltender Vollzeit 26 bis 36 Wochenstunden).","604",NA
"Gerade Familien mit kleinen Einkommen sollen sich eine gerechte Aufteilung von Familie und Beruf leisten können.","604",NA
"Natürlich werden auch Allein- oder getrennt Erziehende sowie Regenbogenfamilien das Familiengeld erhalten.","604",NA
"Wir werden die Gewerkschaften dabei unterstützen, diese Regelung tarifvertraglich zu begleiten.","405",NA
"Mehr Zeit für die Familie braucht auch einen Kulturwandel in der Arbeitswelt.","701",NA
"Dazu gehört auch die Abkehr vom „Präsenz-Wettbewerb“ im Beruf.","701",NA
"Für familiengerechte Arbeits- und Besprechungszeiten, Homeoffice- und Dienstreiseregelungen sind die Arbeitgeberinnen und Arbeitgeber in der Pflicht.","412",NA
"Der öffentliche Dienst soll dabei Vorreiter sein und die partnerschaftliche Aufteilung von Erwerbsarbeit, Kindererziehung und Pflege fördern.","604",NA
"Gute Bildung von Anfang an:","H",NA
"Wir sorgen für ein ausreichendes Angebot an Krippen, Kitas, Kindertagespflege, Horten und Ganztagsschulen.","411",NA
"Die Kita-Gebühren schaffen wir schrittweise ab und entlasten damit alle Familien, die jetzt noch für die Betreuung zahlen müssen.","506",NA
"Außerdem werden wir in Bildung und Betreuung am Nachmittag investieren und einen Rechtsanspruch auf Ganztagsbetreuung von Kita- und Grundschulkindern einführen – mit finanzieller Beteiligung des Bundes.","506",NA
"Ziel muss es dabei sein, die Vereinbarkeit von Familie und Beruf auch durch bedarfsgerechte Betreuungsangebote zu anderen Tageszeiten als bisher zu verbessern.","506",NA
"Mit einem bundesweiten Gesetz werden wir die Qualität von Kitas mit Unterstützung des Bundes steigern.","506",NA
"Wir brauchen besser ausgestattete Kitas und eine gesunde Ernährung.","506",NA
"Mit zusätzlichen Erzieherinnen und Erziehern können die Kinder in den Gruppen besser betreut werden.","506",NA
"Dafür wollen wir den Beruf aufwerten und die Ausbildung verbessern.","701",NA
"Wir werden dies mit einer Fachkräfteoffensive unterstützen.","701",NA
"Zusätzlich wollen wir die Kindertagespflege weiter professionalisieren und aufwerten.","506",NA
"Kinderarmut bekämpfen:","H",NA
"Kinderarmut darf es in einem so reichen Land wie unserem nicht geben.","504",NA
"Denn sie bedeutet vor allem auch: Schlechteren Zugang zu Bildung, Kultur und Sport – und damit schlechtere Zukunftschancen.","504",NA
"Wir werden die Benachteiligung von Kindern armer Eltern beseitigen und ihnen eine gleichberechtigte Teilhabe ermöglichen.","504",NA
"Dabei werden wir vor allem auch die besondere Lebenssituation von Kindern berücksichtigen, die mit einem Elternteil aufwachsen.","604",NA
"Wir wollen die Arbeitsmarktbeteiligung und die finanzielle Situation der Eltern ebenso verbessern wie die Teilhabechancen von Kindern – unabhängig von der sozialen Lage ihrer Eltern.","701",NA
"Gute und bedarfsgerechte Kitas und Ganztagsschulen sind dafür die entscheidende Voraussetzung.","506",NA
"Gleichzeitig wollen wir ein nach Einkommen und Kinderzahl gestaffeltes Kindergeld einführen, das Kindergeld und Kinderzuschlag zusammenführt.","504",NA
"Mit Blick auf die politisch gewünschten Ziele (Vermeidung von Kinderarmut, Zugang zu Bildung für alle Kinder und gleiche Förderung aller Kinder unabhängig vom Einkommen der Eltern) werden wir das Konzept der Existenzsicherung für Kinder mit den unterschiedlich zusammenwirkenden Instrumenten regelmäßig überprüfen und gegebenenfalls anpassen.","504",NA
"Jedes Kind ist uns gleich viel wert und niemand soll wegen seiner Kinder arm werden.","504",NA
"Die Rechte von Kindern und Familien werden wir auch in Bezug auf Teilhabechancen im Bereich der Kinder- und Jugendhilfe (SGB VIII) weiter stärken.","504",NA
"Kinderrechte stärken:","H",NA
"Wir werden die Rechte von Kindern im Grundgesetz verankern.","504",NA
"Kinder sind eigene Persönlichkeiten und brauchen eigene Rechte.","504",NA
"Parlamente, Verwaltungen und Gerichte sollen Kinderinteressen überall dort, wo Kinderrechte berührt sind, vorrangig berücksichtigen.","504",NA
"Das Recht von Kindern und Jugendlichen, ohne Gewalt – insbesondere sexualisierte Gewalt – aufzuwachsen, ist ein elementares Kinderrecht.","605.1",NA
"Der Schutz von Kindern und Jugendlichen vor sexualisierter Gewalt muss ausgeweitet und weiter verstärkt werden.","605.1",NA
"Dazu gehören ein wirksamer Jugendmedienschutz und die Weiterführung der Hilfen für die Betroffenen.","605.1",NA
"Der unabhängige Beauftrage für Fragen des sexuellen Kindesmissbrauchs spielt hier eine wichtige Rolle.","605.1",NA
"Diese Funktion wollen wir weiter verlängern.","605.1",NA
"Die Hilfen für die Betroffenen müssen so niedrigschwellig und unbürokratisch wie möglich zur Verfügung gestellt werden.","303",NA
"Wir werden die Anstrengungen im Kampf gegen sexualisierte Gewalt bundesweit weiter vorantreiben.","605.1",NA
"Zum Schutz gegen Mobbing müssen Eltern, Kinder und Beschäftigte in Bildungseinrichtungen für dieses Thema stärker sensibilisiert werden und Präventionsmaßnahmen in allen Altersstufen durchgeführt werden.","506",NA
"Politik für junge Menschen:","H",NA
"Eine eigenständige Jugendpolitik bedeutet für uns, verschiedene Politikfelder schlüssig miteinander zu verbinden.","706",NA
"Wir wollen deshalb in einem breiten Diskurs unsere jugendpolitische Gesamtstrategie gemeinsam mit Kindern, Jugendlichen und ihren Verbänden weiterentwickeln.","405",NA
"Unser Leitbild ist dabei: Alle jungen Menschen müssen ihren eigenen Weg gehen, Freiräume haben und ein selbstbestimmtes Leben führen können.","201.1",NA
"Eine wichtige Grundlage für unser Handeln ist das bewährte Instrument des Kinder- und Jugendberichts der Bundesregierung.","201.1",NA
"Mit einem gesetzlich verankerten „Jugend-Check“ werden wir zudem künftig alle politischen Maßnahmen auf ihre konkrete Wirkung für junge Menschen überprüfen.","706",NA
"Junge Menschen brauchen vor allem ein Bildungs- und Ausbildungssystem, das optimale Förderung","506",NA
"und individuelle Freiräume verbindet.","201.1",NA
"Das heißt zum Beispiel: In Ganztagsschulen muss es möglichst viele alternative Angebote geben – und gleichzeitig brauchen Jugendliche zeitliche Freiräume außerhalb von Schule.","506",NA
"Für einen guten Übergang von der Schule in die Ausbildung sind die frühzeitige Berufs- und Studienorientierung und, wenn nötig, eine unterbrechungsfreie Berufseinstiegsbegleitung erforderlich.","506",NA
"Diese unterstützen wir mit flächendeckenden Jugendberufsagenturen.","506",NA
"Neben der Ausbildungsgarantie für alle jungen Menschen wollen wir zugleich die Qualität der dualen Ausbildung steigern, um beispielsweise die sozialen Berufe attraktiver zu machen.","506",NA
"Mit einer Mindestausbildungsvergütung (tarifliche Lösungen haben Vorrang) wollen wir Eigenständigkeit während der Ausbildung ermöglichen.","506",NA
"In jeder Lebensphase muss es zudem finanziell möglich sein, zwischen beruflicher und akademischer Bildung zu wechseln.","506",NA
"Wir wollen daher die Leistungen des BAföG verbessern – insbesondere auch, um schon bestehende, alternative Bildungsbiographien etwa durch einen späteren Studienbeginn oder Teilzeitstudien fördern zu können.","506",NA
"Wir tragen Sorge dafür, dass Bildungs- und Ausbildungschancen nicht vom Wohnort der Eltern abhängen.","506",NA
"Neben einer Ausweitung des öffentlichen und sozialen Wohnungsbaus wollen wir gezielt in Studierenden- und Auszubildendenwohnheime investieren, um junge Menschen bei ihren ersten Schritten außerhalb des Elternhauses zu unterstützen.","506",NA
"Nach der Ausbildung brauchen junge Menschen sichere Zukunftsperspektiven.","701",NA
"Deshalb wollen wir eine Ankündigungsfrist für Arbeitgeber einführen, die Auszubildende nach Ende der Ausbildung nicht übernehmen wollen.","701",NA
"Die sachgrundlose Befristung werden wir abschaffen.","701",NA
"Auch zweite und dritte Chancen in Schule und Berufsbildung zu eröffnen, ist für uns eine Selbstverständlichkeit.","506",NA
"Wir wollen keinen Jugendlichen zurücklassen.","706",NA
"Das Ende der Schulpflicht darf deshalb nicht dazu führen, dass Jugendliche keine Chance erhalten, eine Schule oder Berufsschule zu besuchen.","506",NA
"Wir setzen auf Perspektiven durch gezielte Förderung statt auf schärfere Sanktionen für unter 25jährige im SGB II.","706",NA
"Junge Menschen sollen demokratisch mitentscheiden.","202.1",NA
"Wir wollen das Wahlalter bei Bundestagswahlen und bei den Wahlen zum Europäischen Parlament auf 16 Jahre absenken.","202.1",NA
"So ermöglichen wir jungen Menschen, sich früher politisch zu beteiligen.","202.1",NA
"Und damit motivieren wir sie zugleich, sich für ihre Interessen und für ihre Rechte stärker zu engagieren.","202.1",NA
"Denn ihre Stimme zählt.","202.1",NA
"Die politische Bildung für Jugendliche werden wir ausbauen – vor allem über die Bundeszentrale für politische Bildung ebenso wie durch politische Jugendverbände, freie Träger und andere politische Bildungsangebote.","506",NA
"Orte der Kinder- und Jugendarbeit gehören genauso wie Kitas und Schulen zur Grundversorgung.","506",NA
"Deshalb werden wir sie erhalten und ausbauen.","506",NA
"Die Jugendverbände sind ein tragender Pfeiler unserer Jugendarbeit.","506",NA
"Wir wollen ihre finanzielle Förderung im Bundeshaushalt weiter erhöhen.","506",NA
"Immer mehr junge Menschen zwischen Schule und Studium oder Berufseinstieg nutzen Jugendfreiwilligendienste zur eigenen Orientierung.","606.1",NA
"Dort muss die Zahl der Plätze der Nachfrage entsprechend angehoben werden.","606.1",NA
"Die junge Generation gestaltet die globalisierte Welt.","107",NA
"Wir wollen daher die internationalen Jugendfreiwilligendienste, den internationalen Jugendaustausch","107",NA
"sowie Erasmus+ als das zentrale Bildungsprogramm der EU deutlich ausbauen.","108",NA
"Wer sich den Austausch nicht leisten kann, den unterstützen wir.","504",NA
"Beste Schulen:","H",NA
"Egal wo gelernt wird: Schulen müssen strahlen – die Gebäude, aber auch ihre Ausstattung.","506",NA
"Und wir brauchen die besten Lehrerinnen und Lehrer.","506",NA
"Deshalb wollen wir in einer „Nationalen Bildungsallianz“ alle Kräfte bündeln.","301",NA
"Bildung ist eine gemeinsame Aufgabe von Bund, Ländern und Kommunen!","302",NA
"Mit einem neuen Grundgesetzartikel 104c brechen wir in einem ersten Schritt das Kooperationsverbot auf.","302",NA
"Der Bund soll in finanzschwachen Kommunen direkt in Bildungseinrichtungen wie Kitas, Schulen, Horte und Berufsschulen investieren können.","302",NA
"Darüber hinaus wollen wir aber eine vollständige Aufhebung des Kooperationsverbotes.","302",NA
"Überall da, wo es sinnvoll ist, muss der Bund helfen können, Bildung besser zu machen.","302",NA
"Wir werden das Schulsanierungsprogramm des Bundes zu einem Schulmodernisierungsprogramm weiterentwickeln.","411",NA
"Damit sorgen wir für gut ausgerüstete Klassenzimmer, barrierefreie Gebäude und moderne Ausstattung, auch mit digitaler Technik.","411",NA
"Wir werden gemeinsam mit den Ländern den flächendeckenden Ausbau guter Ganztagsangebote vorantreiben.","506",NA
"Unser Ziel: ein Rechtsanspruch auf ganztägige Bildung und Betreuung.","506",NA
"In einem ersten Schritt werden wir das in den nächsten vier Jahren für Grundschulen durchsetzen.","506",NA
"Gemeinsam mit den Ländern wollen wir die Schulsozialarbeit ausbauen.","506",NA
"Denn Schulen mit Ganztagsangeboten, die über den Unterricht hinausgehen, brauchen multiprofessionelle Teams.","506",NA
"Gute Ganztagsschulen müssen sich zudem gegenüber Partnern außerhalb der Schule öffnen","506",NA
"und Kinder und Jugendliche an der Gestaltung der Angebote beteiligen.","202.1",NA
"Schule ist Ort der Bildung, der Wertevermittlung und Lernort für lebendige Demokratie.","202.1",NA
"Ehrenamtliches Engagement der Schülerinnen und Schüler werden wir fördern.","606.1",NA
"Auch an Ganztagsschulen brauchen Jugendliche zeitliche Freiräume.","201.1",NA
"Um die Qualität des Unterrichts zu verbessern, wollen wir den Austausch von guten Konzepten fördern und dies durch begleitende Bildungsforschung unterstützen.","506",NA
"Schule braucht gutes Lern- und Lehrmaterial, das die Lebensrealität und die Vielfalt von Lebensmodellen altersgerecht abbildet.","506",NA
"Neue Erkenntnisse über erfolgreiche Lern- und Unterrichtskonzepte müssen für Schulen schneller nutzbar gemacht werden.","506",NA
"Auch die Aus- und Weiterbildung der Lehrkräfte wollen wir entsprechend weiterentwickeln, denn Lehrerinnen und Lehrer müssen sich immer wieder auf neue Herausforderungen einstellen -","506",NA
"auf die kulturelle Vielfalt","607.1",NA
"und die Vielfalt von Lebensmodellen an ihrer Schule,","604",NA
"auf das gemeinsame Lernen von Kindern mit und ohne Behinderung,","503",NA
"auf ganztägigen Unterricht oder auf neue Entwicklungen in der digitalen Bildung.","411",NA
"Die „Qualitätsoffensive Lehrerbildung“ von Bund und Ländern werden wir fortsetzen und weiterentwickeln.","506",NA
"Die Digitalisierung verändert, wie wir leben und arbeiten, sie verändert auch, wie wir lernen.","411",NA
"Bildung in und für die digitale Welt umfasst alle Bildungsbereiche und hat die digitale Selbstbestimmung zum Ziel.","411",NA
"Digitale Bildung muss Gegenstand von Schul- und Unterrichtsentwicklung sein.","506",NA
"Kompetenzen im Umgang, Einsatz, Gestaltung und in der Nutzung digitaler Medien und Technik sind wichtig.","506",NA
"Deshalb werden wir gemeinsam mit den Ländern neue Bildungsstandards für alle Bildungsbereiche und Schulstufen entwickeln.","506",NA
"Schülerinnen und Schüler sollen digitale Kompetenzen fächerübergreifend erwerben.","506",NA
"Digitalisierte Lernmaterialien müssen offen zur Verfügung stehen, wofür wir verstärkt offene Bildungsinhalte (Open Educational Resources) nutzen wollen.","506",NA
"Damit das funktioniert, brauchen wir vernetzte digitale Lern-Plattformen.","411",NA
"Auch müssen Bund und Länder gemeinsam für eine zeitgemäße technische Ausstattung der Bildungseinrichtungen sorgen.","411",NA
"Digitale Selbstständigkeit betrifft alle Generationen.","506",NA
"Die Volkshochschulen spielen dabei eine wichtige Rolle in der Erwachsenenbildung.","506",NA
"Wir schaffen Angebote für ältere Menschen, damit sie die Möglichkeiten der digitalen Gesellschaft besser nutzen können.","506",NA
"Gut leben im Alter:","H",NA
"Noch nie sind Menschen so gesund wie heute alt geworden.","706",NA
"Nach dem Erwerbsleben liegt meist ein langer Lebensabschnitt mit guter Lebensqualität vor ihnen.","706",NA
"Sie unterstützen ihre Kinder und Enkelkinder.","706",NA
"Sie engagieren sich in Vereinen, Verbänden, Nachbarschaften.","606.1",NA
"Sie wollen selbstbestimmt, selbstständig, in guter Nachbarschaft leben","706",NA
"und sich gleichzeitig darauf verlassen können, dass sie bei zunehmendem Hilfe- oder gar Pflegebedarf die notwendige Unterstützung erhalten.","504",NA
"Wir wollen daher lebenswerte und sichere Quartiere für alle Generationen unterstützen.","504",NA
"Dazu gehört der Ausbau und die weitere Förderung von Orten der Begegnung wie den Mehrgenerationenhäusern,","504",NA
"die auf freiwilliges Engagement angewiesen sind und es zugleich unterstützen.","606.1",NA
"Damit ältere Menschen lange aktiv sein können, unterstützen wir flächendeckende und miteinander vernetzte Angebote für Gesundheit, Pflege und haushaltsnahe Dienstleistungen – legal, für alle zugänglich und bezahlbar.","504",NA
"Hier braucht es eine gemeinsame Anstrengung von Bund, Ländern, Kommunen und den Sozialversicherungen.","302",NA
"Würdige Lebensbedingungen müssen für alle Lebensmodelle und Wohnformen sichergestellt werden.","607.1",NA
"Dafür werden wir den Umbau zu barrierefreiem Wohnraum stärker unterstützen und das Programm „Altersgerecht umbauen“ fortsetzen","503",NA
"und gemeinschaftliche Wohnformen mit einem Programm „Gemeinschaftlich selbstbestimmt Wohnen“ unterstützen.","706",NA
"Familienarbeitszeit für Pflegende:","H",NA
"Wer Angehörige pflegt, braucht mehr Zeit für Zuwendung und oft auch finanzielle Unterstützung.","504",NA
"Wir führen die Familienarbeitszeit für Pflegende ein.","504",NA
"So ermöglichen wir Menschen, die Familienmitglieder pflegen, eine Freistellung von der Arbeit mit Lohnersatzleistung: Pflegende Angehörige können ihre Arbeitszeit für bis zu drei Monate ganz oder zum Teil reduzieren und erhalten in dieser Zeit eine Lohnersatzleistung, die sich in Höhe und Umfang am Elterngeld orientiert.","504",NA
"Wenn Arbeitnehmerinnen und Arbeitnehmer darüber hinaus länger ihre Arbeitszeit für die Pflege von Angehörigen verringern möchten, erhalten sie das Familiengeld für Pflege.","504",NA
"Es beträgt 150 Euro monatlich und wird für Beschäftigte gezahlt, die 75 Prozent bis 90 Prozent der jeweiligen regulären Vollzeit arbeiten; das entspricht je nach betrieblicher bzw. tarifvertraglich geltender Vollzeit 26 bis 36 Wochenstunden.","504",NA
"Bei der Pflege in der Familie werden immer häufiger Dienstleistungen wie eine Haushaltshilfe in Anspruch genommen.","504",NA
"Eine besondere Herausforderung stellen Arbeitsverhältnisse dar, in denen eine 24 Stunden-Pflege und -Betreuung im Haushalt realisiert wird.","504",NA
"Hier wollen wir Alternativen entwickeln.","403",NA
"Die bereits bestehende staatliche Unterstützung werden wir auf dieses Ziel hin ausrichten.","504",NA
