"text","cmp_code","eu_code"
"Sie raubt Millionen Menschen die Hoffnung, die Lebensgrundlage und die Zukunft und treibt sie in die Flucht.","503",NA
"Die deutsche Regierung trägt Mitschuld an dieser neuen Unordnung unserer Welt.","503",NA
"Sie hat maßgeblich zu dieser Entwicklung beigetragen.","503",NA
"Mit einem Rekord bei Rüstungsexporten, auch in Krisengebiete, mit ihrer Beteiligung an oder Unterstützung für westliche Militärinterventionen.","105",NA
"Wenn es um Rüstung und Verteidigung geht, gilt für die Bundesregierung offensichtlich kein Sparzwang und keine »Schwarze Null«: Die Ausgaben im Bundeshaushalt sind massiv erhöht worden und sollen weiter steigen.","105",NA
"Dringend notwendig wäre dagegen, friedliche Konfliktlösungen zu stärken und die Ursachen von Flucht und Vertreibung zu bekämpfen: einen ungerechten Welthandel und den globalen Kapitalismus.","103.2",NA
"Die Bundesregierung aber stärkt den Finanzkapitalismus: in Deutschland, in Europa und weltweit.","103.2",NA
"Wohnungen, Lebensmittel, Gesundheit werden zu Märkten für die Spekulation.","503",NA
"Die Gewinne kommen nur einer Minderheit zugute.","503",NA
"Die Folgen: Die Menschen in Deutschland leben unter ihren Möglichkeiten.","503",NA
"Die Politik der deutschen Regierung in Europa hat verheerende Folgen für die Menschen.","503",NA
"Die deutsche Regierung spielt eine zentrale Rolle dabei, die Europäische Union weiter zum Wettbewerbsraum umzubauen.","412",NA
"Standortkonkurrenz, Druck auf Löhne und Sozialstaat und der Freihandel sind aber weder im Interesse der Menschen in Deutschland noch im übrigen Europa.","412",NA
"Die Europäische Union ist heute in einer tiefgreifenden Krise.","503",NA
"Dahin haben Sozialkürzungen, Austerität","503",NA
"und der Mangel an Demokratie geführt.","202.1",NA
"Gerade die Bundesregierung hat diesen Kurs immer bestärkt.","305.1",NA
"Die Antworten der Mächtigen auf die Krisen setzen auf mehr Abschottung, Aufrüstung und auf eine europäische Interventionsarmee.","105",NA
"Truppenbewegungen von EU und NATO an den Grenzen zu Russland gefährden den Frieden.","106",NA
"Die Mächtigen lassen sich auf Geschäfte mit Despoten wie Erdogan ein.","202.1",NA
"Sie dulden, dass ein Mitgliedstaat wie Ungarn die Demokratie abbaut.","202.1",NA
"Sie schwächen Gewerkschaften und verschärfen ihren neoliberalen Kurs der Wirtschafts- und Finanzpolitik.","405",NA
"Gleichzeitig wachsen Rassismus und Nationalismus und die Hetze gegen Menschen, die vor den Folgen dieser Politik auf der Flucht sind.","202.1",NA
"Rechte Parteien und autoritäre Populistinnen und Populisten in Europa und den USA heizen Rassismus, Nationalismus und Frauenfeindlichkeit.","202.1",NA
"Wir wollen ein anderes Europa, ein Europa der Menschen, nicht der Banken und Konzerne.","202.1",NA
"Wir wollen einen Neustart der Europäischen Union, mit neuen Verträgen, neuen Strukturen, neuen Hoffnungen.","108",NA
"Die neoliberale Politik von Privatisierung, Spekulation und unsozialer Kürzungspolitik wollen wir beenden.","504",NA
"Wir wollen die sozialen Rechte in der EU stärken.","503",NA
"Wir wollen abrüsten","105",NA
"und Waffenexporte verbieten.","412",NA
"Wir brauchen in Europa und weltweit eine neue Entspannungs- und Friedenspolitik.","106",NA
"Wir werden uns niemals damit abfinden, dass Menschen im Mittelmeer ertrinken oder in Tod und Folter abgeschoben werden.","201.2",NA
"Wir wissen: Wir müssen die Ursachen bekämpfen, nicht die Symptome.","107",NA
"Wir müssen Krieg, Waffenexporte und die Ungerechtigkeiten in der globalen Wirtschaft beenden.","107",NA
"DIE LINKE steht an der Seite der Armen und Erwerbslosen wie an der Seite der Geflüchteten.","503",NA
"Wir streiten für ein friedliches,","106",NA
"Solidarisches","606.1",NA
"und demokratisches Europa.","202.1",NA
"Mächtige Konzerninteressen verhindern, dass Umweltzerstörung und Klimawandel gestoppt werden.","501",NA
"Die Konzerne sichern ihre Profite, indem sie wirtschaftliches Wachstum auf Kosten von Natur und Umwelt organisieren.","416.2",NA
"Mit großer Wahrscheinlichkeit wird Deutschland die Klimaziele für das Jahr 2020 nicht einhalten.","416.2",NA
"Der neoliberale Kapitalismus nutzt ungebrochen fossile Brennstoffe, die Zerstörung von Klima und Natur schreitet voran.","416.2",NA
"Wir müssen uns entscheiden, was wir retten wollen: Kapitalismus oder Klima.","416.2",NA
"Wir wollen die Erzeugung und den Verbrauch von Energie umweltverträglich umbauen.","416.2",NA
"DIE LINKE ist die einzige Partei, die für ein anderes Wirtschaftssystem eintritt: für einen wirklichen sozialen","503",NA
"und ökologischen Umbau.","416.2",NA
"Menschen vor Profite.","503",NA
"Wir leben in einem reichen Land.","503",NA
"Aber für viele Menschen ist davon nichts zu spüren: Sie arbeiten, kommen aber kaum über den Monat.","503",NA
"Das öffentliche Eigentum schmilzt, das private Eigentum war noch nie so ungleich verteilt wie heute.","503",NA
"Viele öffentliche Einrichtungen verkommen.","411",NA
"In unzähligen Schulen regnet es hinein, und es fehlt das Geld für eine angemessene Reinigung.","411",NA
"An den Universitäten fehlt es in den Vorlesungen immer öfter an Plätzen.","411",NA
"In öffentlichen Krankenhäusern werden notwendige Investitionen nicht durchgeführt, Schwimmbäder, Sporthallen, Theater und Bibliotheken werden geschlossen.","411",NA
"Brücken, Spielplätze, Fuß- und Radwege werden nicht im nötigen Umfang instand gehalten.","411",NA
"Was an öffentlichen Angeboten fehlt, muss privat bezahlt werden.","503",NA
"Viele Menschen können das nicht.","503",NA
"Wir leben in einem Land, in dem viele Menschen arm sind.","503",NA
"Die Schlangen an den Tafeln werden nicht nur am Monatsende immer länger.","503",NA
"Mehr und mehr Kinder kommen ohne Frühstück in die Schule.","503",NA
"Klassenfahrten sind oft eine finanzielle Herausforderung.","503",NA
"Das solidarische Gewebe der Gesellschaft ist dünn geworden.","503",NA
"Wir leben in einem Land, in dem viele Menschen reich sind: Rund eine Million sind Millionäre.","503",NA
"Aber eine Vermögenssteuer wird nicht erhoben.","503",NA
"Wenn sich die Schere zwischen Arm und Reich öffnet, bedeutet das auch mehr Druck auf die in der Mitte: Stress und Verunsicherung prägen den Alltag vieler Menschen.","503",NA
"Sie erwarten wenig von der Zukunft, von der Rente, von Politik.","503",NA
"Viele Menschen haben das Gefühl, dass sie nicht bekommen, was ihnen zusteht.","503",NA
"Und sie haben Recht.","503",NA
"Über 25 Jahre lang haben die verschiedenen Bundesregierungen die Gesellschaft entsichert.","503",NA
"Notwendige Investitionen in das öffentliche Eigentum wurden zurückgehalten.","504",NA
"Die Explosion der Mieten in den Städten verschärft die Umverteilung zu Gunsten der Vermögenden.","503",NA
"Eine bezahlbare Wohnung zu haben, ist für viele zu einer Existenzfrage geworden.","503",NA
"Verdrängung, Entmietung und Verteuerung durch Herausmodernisieren sind an der Tagesordnung.","503",NA
"Die Städte sind der Spekulation anheimgefallen.","503",NA
"Die Agenda 2010 und das Hartz IV-System haben Millionen Menschen in den Niedriglohn gestoßen und zur Armut und Bevormundung verurteilt.","503",NA
"Sie wurden abgehängt.","503",NA
"Die großen Parteien kümmern sich nicht um sie, sondern sorgen für Resignation.","305.1",NA
"Die Interessen der Reichen werden geschützt.","503",NA
"Die Interessen der Mehrheit, die öffentliche Einrichtungen und Dienstleistungen nutzt, werden verkauft.","413",NA
"Die Schuldenbremse wird als Sparsamkeit angepriesen, erweist sich aber als Dogma: Dringender Bedarf wird nicht mit Förderung und Investitionen beantwortet, selbst wenn im Bundeshaushalt Überschuss ist.","413",NA
"Ungleichheit setzt sich fest.","503",NA
"In der Schule wirkt die soziale Herkunft wieder stärker: Wer arm oder als Arbeiterkind hineingeht, geht in Richtung Niedriglohn heraus.","503",NA
"So verspielt die falsche neoliberale Politik Zukunft und soziale Sicherheit der Menschen!","504",NA
"Öffentliche und persönliche Sicherheit sind Bestandteil von sozialer Gerechtigkeit.","503",NA
"Sicherheit wird immer mehr zu einem Zustand, den man sich leisten können muss.","503",NA
"Unsicherheit und die soziale Ungleichheit befördern die Suche nach Sündenböcken.","503",NA
"Angst und Sorge wachsen, wo Mangel herrscht.","503",NA
"Rechte Parteien nutzen die Unsicherheiten aus.","202.1",NA
"Sie versuchen, die Mobilisierung gegen die Schwächsten der Gesellschaft zu lenken.","202.1",NA
"Dabei können sie an der Mobilisierung gegen Muslime aus der Mitte der Gesellschaft anknüpfen.","202.1",NA
"Rassistische Hetze und Gewalt nehmen zu.","202.1",NA
"DIE LINKE steht an der Seite derjenigen, die Opfer rassistischer Angriffe sind und derjenigen, die sich gegen Rassismus","202.1",NA
"und für ein solidarisches Miteinander einsetzen.","606.1",NA
"Wir sind Teil der Willkommens- und Solidaritätsbewegung für die Geflüchteten.","602.2",NA
"Deutschland ist schon lange ein Einwanderungsland.","602.2",NA
"Wir wollen ein gutes Zusammenleben stärken, mit allen, die hier leben: eine soziale Offensive für alle.","606.1",NA
"Gegen einen rechten Kulturkampf, gegen die falschen Versprechen, dass es »uns« besser geht, wenn es »den anderen« schlechter geht, wollen wir eine Gesellschaft, in der wir ohne Angst verschieden sein können.","607.2",NA
"Wir schaffen ein verlässliches soziales Netz der Gesellschaft","604",NA
"und stellen eine gerechte Verteilung des Reichtums her.","503",NA
"Zeit für grundlegende Veränderung","H",NA
"Die Bundesregierung aus CDU/CSU und SPD hat auf Druck der Gewerkschaften und der LINKEN einen gesetzlichen Mindestlohn eingeführt, aber immer noch können viele Menschen von ihrer Arbeit nicht leben.","701",NA
"Wir haben immer noch einen größeren Niedriglohnsektor als die meisten westlichen europäischen Länder.","701",NA
"Die Regierung brüstet sich damit, dass Wenige bereits ab 63 in Rente gehen können, aber tut nichts gegen die explodierende Zahl von älteren Menschen, die arm sind oder sein werden.","504",NA
"Die Bundesregierung spricht darüber, reiche Erben zu besteuern, tatsächlich werden sie entlastet.","503",NA
"Sie beklagt den Klimawandel, tut aber kaum etwas Wirksames dafür, dass selbst die niedrig bemessenen Klimaziele 2020 erreicht werden.","501",NA
"Sie beklagt die Flüchtlinge, aber sie exportiert weiter Waffen in Krisengebiete.","106",NA
"Sie spricht von internationaler Verantwortung und plant, die Ausgaben für das Militär massiv zu erhöhen.","106",NA
"Wir kämpfen um jede Verbesserung im Alltag.","504",NA
"Aber wir wissen auch, es braucht mehr als oberflächliche Korrekturen.","504",NA
"Wir sind an einem Wendepunkt.","504",NA
"Denn: Ein System, das Menschen massenhaft in die Altersarmut schickt, hat abgewirtschaftet.","504",NA
"Mit einer bloß anderen Verwaltung der Gegenwart kommt keine bessere Zukunft.","504",NA
"Wenn wir keine Alternativen durchsetzen, zerstört der Kapitalismus zunehmend die Gesundheit der Menschen, ihren sozialen Zusammenhalt","606.1",NA
"und die Demokratie.","202.1",NA
"Massenerwerbslosigkeit und Armut im globalen Maßstab, Kriege, rechter und islamistischer Terror, Millionen Menschen, die vor Verfolgung, Armut, Krieg und den Folgen des Klimawandels fliehen und ihre Heimat verlassen müssen – all das zeigt: Der globale Kapitalismus führt zu immer mehr Verwerfungen und Krisen.","415",NA
"Dieses System im Interesse einer Klasse von Kapitaleigentümern und Superreichen steht den Interessen der Mehrheit der Menschen entgegen.","415",NA
"DIE LINKE kämpft daher für Alternativen zum Kapitalismus.","415",NA
"Wir wollen einen neuen Sozialismus, einen demokratischen, ökologischen, feministischen und lustvollen Sozialismus.","415",NA
"Gegen die geballte Macht von Unternehmen, Reichen und ihren politischen Parteien brauchen wir eine Revolution der sozialen Gerechtigkeit.","503",NA
"Statt einer Gesellschaft, in der zentrale Bereiche des Lebens Profit, Wettbewerb und Privatisierung unterstellt werden, wollen wir:","000",NA
"Eine Zukunft, für die es sich zu kämpfen lohnt.","H",NA
"Was wir dringend angehen:•Gute Arbeit und gute Löhne: Den gesetzlichen Mindestlohn erhöhen wir auf 12 Euro.","412",NA
"Selbst die Bundesregierung weiß: Darunter reicht es nicht zum Leben und für eine Rente oberhalb der Grundsicherung.","701",NA
"Wir wollen prekäre Arbeit abschaffen: Befristungen ohne sachlichen Grund, Minijobs und Leiharbeit werden ausgeschlossen.","701",NA
"Die Ausnahmeregeln für Befristungen im wissenschaftlichen Bereich wollen wir abschaffen.","701",NA
"Die Arbeit mit Menschen muss besser bezahlt werden!","701",NA
"Soziale Garantien des Lebens: Armut abschaffen, statt die Armen bekämpfen: Wir schaffen das Hartz IV-System ab und ersetzen es durch eine bedarfsdeckende und sanktionsfreie Mindestsicherung in Höhe von 1.050 Euro ohne Sanktionen und Kürzungsmöglichkeiten.","504",NA
"Der Bezug des Arbeitslosengeldes muss deutlich verlängert werden.","504",NA
"Wir schaffen eine Kindergrundsicherung, die alle Kinder vor Armut und Ausgrenzung schützt.","504",NA
"Sie sichert ihnen Teilhabe am gesellschaftlichen Leben und gute Entwicklungsmöglichkeiten.","504",NA
"Das Rentenniveau muss wieder auf 53 Prozent angehoben werden.","504",NA
"Das bedeutet für einen Standardrentner oder eine Standardrentnerin: rund 126 Euro netto mehr im Monat.","504",NA
"Wir wollen eine Solidarische Mindestrente von 1.050 Euro.","504",NA
"Mehr Zeit zum Leben statt schuften bis zum Umfallen: Wir wollen Arbeit so umverteilen, dass die einen nicht mehr in Stress und Überstunden untergehen und die anderen nicht so viel Arbeit finden, wie sie wollen.","503",NA
"Kürzere Vollzeit um die 30 Stunden in der Woche mit guten Standards: Wir wollen ein neues Normalarbeitsverhältnis und ein Recht auf Feierabend.","701",NA
"Und eine gerechtere Verteilung der Tätigkeiten zwischen den Geschlechtern.","503",NA
"Wir wollen die Rente ab 65 oder nach mindestens 40 Beitragsjahren ab 60 Jahren.","504",NA
"Wir haben ein Programm für die Zukunft, das sich am Bedarf und den Bedürfnissen der Menschen orientiert – weg mit der Politik von Schuldenbremse und »Schwarzer Null«: Wir investieren in Bildung und Gesundheit, in mehr Personal in Pflege und Erziehung, in sozialen Wohnungsbau.","504",NA
"Wir investieren in erneuerbare Energien","416.2",NA
"öffentlichen Nahverkehr, schnelle Internetverbindungen","411",NA
"und in Barrierefreiheit.","503",NA
"Wir schaffen einen sozialen","503",NA
"und ökologischen Umbau der Wirtschaft.","501",NA
"Wir bekämpfen Massenerwerbslosigkeit und schaffen neue Arbeitsplätze in kurzer Vollzeit.","701",NA
"Wir finanzieren dieses Zukunftsprogramm, indem wir Reichtum begrenzen: Vermögen oberhalb einer Million Euro wollen wir besteuern, auch hohe Erbschaften.","504",NA
"Steuern der Konzerne werden wir erhöhen und den Steuervollzug durchsetzen.","503",NA
"Privatisierungen und »öffentlich-private Partnerschaften«, etwa beim Bau von Autobahnen oder Schulen, lehnen wir ab.","413",NA
"Auch in der Einkommensteuer wollen wir die unteren und mittleren Einkommen entlasten, die oberen stärker belasten: Wir erhöhen den monatlichen Grundfreibetrag auf 1.050 Euro zu versteuerndes Einkommen.","503",NA
"Mit unserem Steuerkonzept werden alle entlastet, die weniger als 7.100 Euro brutto im Monat (Steuerklasse I) verdienen.","503",NA
"Wir sehen zwei Stufen einer gesonderten Reichensteuer vor: 60 Prozent auf die Teile des zu versteuernden Einkommens oberhalb von rund 260.000 Euro Jahreseinkommen und 75 Prozent auf die oberhalb einer Million Euro.","503",NA
"Stopp von Mieterhöhungen!","412",NA
"Wir wollen eine wirkliche Mietpreisbremse, flächendeckend und ohne Schlupflöcher.","412",NA
"Wir wollen jährlich mindestens 250 000 neue Sozialwohnungen schaffen.","504",NA
"Wir wollen sozialen, kommunalen und gemeinnützigen Wohnungsbau stärken und ein Verbot der Spekulation mit Wohnraum.","504",NA
"Statt der Zwei-Klassen-Medizin schaffen wir eine Solidarische Gesundheitsversicherung.","504",NA
"Alle zahlen mit allen Einkommen ein, die Beiträge sinken und die Versorgung wird besser für alle.","504",NA
"Zuzahlungen z.B. für Zahnersatz und Brille schaffen wir damit ab.","504",NA
"Immer noch trennt eine Mauer den Osten vom Westen: Wir wollen den Rentenwert Ost sofort an das Westniveau angleichen.","606.1",NA
"Wir kämpfen für gleiche Löhne und gleichwertige Lebensverhältnisse in Ost und West.","503",NA
"Den Klimawandel stoppen!","501",NA
"Wir wollen den Umstieg auf erneuerbaren Energien, eine ökologische Verkehrswende und den Schutz unserer Umwelt.","416.2",NA
"Wir schaffen gute Bildung für alle: mit gut ausgestatteten Kitas und Schulen und genügend Ausbildungs- und Studienplätzen.","506",NA
"Wir lehnen Aufrüstung, Waffenexporte und Auslandseinsätze der Bundeswehr sowie jegliche deutsche Unterstützung von Militärinterventionen ab.","106",NA
"Die Militärausgaben dürfen nicht erhöht, sondern müssen deutlich gesenkt werden.","106",NA
"Statt wie die Bundesregierung auf Aufrüstung, Konfrontation und Sanktionen gegen Russland zu setzen, werden wir eine Friedens- und Entspannungspolitik einleiten.","106",NA
"Wir wollen Fluchtursachen bekämpfen, nicht die Flüchtlinge!","602.2",NA
"Wir brauchen eine gerechte Entwicklungshilfe und fairen globalen Handel.","107",NA
"Wir unterstützen die Forderungen nach einem sofortigen Stopp der Abschiebungen und nach einem Bleiberecht für alle.","201.2",NA
"Wir wollen sichere Fluchtwege schaffen, damit das Sterben im Mittelmeer aufhört.","201.2",NA
"Das Recht auf Asyl stellen wir wieder her und setzen die Genfer Flüchtlingskonvention durch.","201.2",NA
"Der schmutzige Deal mit der Türkei und anderen Ländern muss aufgekündigt werden!","201.2",NA
"Wir wollen eine solidarische Einwanderungsgesellschaft: mit sozialer Sicherheit statt Konkurrenz um Arbeitsplätze, Wohnungen und Bildung.","602.2",NA
"Mit einer sozialen Offensive für alle, die den Zusammenhalt der Gesellschaft stärkt.","606.1",NA
"Wir wollen einen Neustart der Europäischen Union mit grundlegend veränderten EU-Verträgen: solidarisch, friedlich, demokratisch, ökologisch.","108",NA
"Soziale Rechte, Tarifverträge und demokratische Gesta ltungsmöglichkeiten müssen Vorrang vor den Binnenmarktfreiheiten der Unternehmen haben.","504",NA
"Dazu gehört, das Europaparlament zu stärken.","108",NA
"Die unsoziale Kürzungspolitik werden wir beenden.","504",NA
"Wir wollen Demokratie für alle.","202.1",NA
"Alle hier lebenden Menschen sollen die Möglichkeit haben, sich am demokratischen Prozess zu beteiligen.","202.1",NA
"Dazu zählt auch Transparenz staatlichen Handelns.","202.1",NA
"Wir lehnen die neoliberalen Freihandels- und Konzernschutz-Abkommen ab: TTIP mit den USA, CETA mit Kanada, JEFTA mit Japan, die Freihandelsabkommen mit Afrika, das Dienstleistungsabkommen TISA und ähnliche Abkommen.","406",NA
"Sie sind demokratiefeindlich und schränken die Entwicklungsmöglichkeiten schwächerer Länder ein.","406",NA
"Deutschland muss ihnen die Zustimmung verweigern.","406",NA
"Dafür kämpfen wir in den Parlamenten und auf der Straße, in Regierungen und in den Betrieben, im Bund, den Ländern und den Kommunen.","406",NA
"Außerparlamentarische Bewegungen sind ein wichtiger Motor linker Politik.","606.1",NA
"Wir werden es nicht allein schaffen, Politik und Gesellschaft eine neue Richtung zu geben.","606.1",NA
"Wir wissen um die Notwendigkeit von Gewerkschaften, freien Wohlfahrts- und Sozialverbänden","405",NA
"und engagierten Bürgerinnen und Bürgern.","606.1",NA
"Stimmen wir nicht nur ab, erheben wir unsere Stimme!","606.1",NA
"Es gibt viel Wut und Empörung – zu Recht.","606.1",NA
"Vieles läuft falsch.","606.1",NA
"Die gute Nachricht: Es muss nicht so bleiben.","606.1",NA
"Es geht anders, wenn wir es anders machen.","606.1",NA
"Wir sind viele, viel mehr, als wir denken: Wir schauen nicht weg, wir stehen auf gegen Unrecht","503",NA
"und Unmenschlichkeit.","201.2",NA
"Viele Menschen sind in Bewegung: für gerechten Welthandel,","503",NA
"für Klimaschutz,","501",NA
"für Frieden und Abrüstung,","106",NA
"gegen Rassismus,","503",NA
"für eine Aufwertung von Sozial- und Erziehungsdiensten","506",NA
"für höhere Löhne im Einzelhandel,","701",NA
"gegen steigende Mieten und Verdrängung,","503",NA
"für mehr Personal in Gesundheit und Pflege,","504",NA
"für gute Arbeit und gegen Missbrauch von Werkverträgen und Leiharbeit.","701",NA
"Wir streiten.","000",NA
"Wir demonstrieren.","000",NA
"Wir haben Hoffnung.","000",NA
"Wir sind die Hoffnung auf Veränderung.","000",NA
"Gemeinsam können wir das Land verändern.","000",NA
"Auf jede und jeden kommt es an.","000",NA
"I. Gute Arbeit für alle statt Niedriglohn, Dauerstress und Abstiegsangst","H",NA
"Millionen Menschen in Deutschland wünschen sich bessere Löhne, sichere Arbeitsplätze, weniger Stress und Arbeitszeiten, die mit dem Leben mit Kindern, Familie und Freundschaften vereinbar sind.","701",NA
"Aber diese berechtigten Ansprüche werden für viele Beschäftigte und Selbständige nicht eingelöst.","701",NA
"Viele arbeiten bis zur Erschöpfung und kommen doch mit ihrem Lohn kaum bis zum Monatsende über die Runden.","701",NA
"Ein Viertel der Beschäftigten arbeitet in unsicheren Arbeitsverhältnissen wie Leiharbeit, Werkverträgen, befristeter Beschäftigung, Minijobs, Solo- und Scheinselbständigkeit.","701",NA
"Prekär Beschäftigte können das eigene Leben kaum planen und sich kaum eine berufliche Perspektive aufbauen.","701",NA
"DIE LINKE vertritt genauso die Interessen der vielen Beschäftigten, die mit auskömmlichem Gehalt und unbefristeten Arbeitsverhältnissen arbeiten.","701",NA
"Sorgen um den Arbeitsplatz und die berufliche Zukunft, Dauerstress und belastende Arbeitszeiten machen krank.","701",NA
"Wir stellen uns den Versuchen der Arbeitgeber entgegen, die Belegschaften spalten: in Beschäftige in unsicheren Arbeitsverhältnissen und Beschäftigte, die nicht direkt davon betroffen sind.","701",NA
"DIE LINKE kämpft für einen grundlegenden Kurswechsel in der Arbeitsmarkt-, Sozial- und Wirtschaftspolitik und für ein neues Normalarbeitsverhältnis.","701",NA
"Das alte Normalarbeitsverhältnis, das nach dem Zweiten Weltkrieg von Beschäftigten und Gewerkschaften erkämpft wurde, bedeutete Sicherheit gegen das Risiko von sozialem Abstieg.","701",NA
"Es erlaubte, die Zukunft zu planen und die Grundlagen dafür zu legen, dass es den Kindern einmal besser geht.","504",NA
"Wir wollen ein neues Normalarbeitsverhältnis, das für alle Menschen soziale Sicherheit ermöglicht und auf individuelle Lebenslagen Rücksicht nimmt: Die Löhne müssen für ein gutes Leben und für eine Rente reichen, die den Lebensstandard im Alter sichert.","701",NA
"Arbeit darf nicht krank machen, sie muss planbar und mit dem Leben mit Kindern vereinbar sein.","701",NA
"Arbeit muss für alle Menschen sicher und unbefristet, tariflich bezahlt, sozial abgesichert und demokratisch mitgestaltet sein.","701",NA
"Das gilt, egal ob die Arbeit mit Laptop oder Wischmopp, im Pflegekittel oder Blaumann geleistet wird.","701",NA
