"text","cmp_code","eu_code"
"Eine Wohnung, ein Kita-Platz, Zugang zu kostenloser Bildung, Mobilität, Kultur, Sport, einen schnellen Internetanschluss, Zugang zum Wissen dieser Welt, verlässliche digitale Dienste für eine aktive Zivilgesellschaft, Gesundheitsversorgung, Mitbestimmung im Arbeitsleben, eine sichere Rente, gute Pflege im Alter, das sind für uns soziale Grundrechte und die Voraussetzungen für die Stabilität von Familie und Gesellschaft.","503",NA
"Wir treten für eine Gesellschaft ein, die von gegenseitigem Respekt getragen wird.","606.1",NA
"Eine Gesellschaft, die, frei von Vorurteilen, alle Bürger*innen gleichermaßen respektiert.","503",NA
"Wir schulden einander Respekt, egal ob eine*r studiert hat oder nicht, ob in Deutschland oder woanders, im Osten oder Westen geboren, ob weiblich, männlich oder divers, ob jung oder alt, arm oder reich, ob mit Behinderung oder ohne.","503",NA
"Für die Würde und Wertschätzung jeder und jedes einzelnen darf das keinen Unterschied machen.","503",NA
"Wir wollen eine Gesellschaft des Zusammenhalts","606.1",NA
"und stellen uns Hass und Hetze, jedweder Art von Ausgrenzung und Diskriminierung und dem Erstarken rechtsextremer Kräfte mit aller Entschiedenheit entgegen.","503",NA
"Wir wollen gleichwertige Lebensverhältnisse in ganz Deutschland schaffen.","503",NA
"Dazu gehört auch, die deutsche Einheit zu vollenden und das Ungleichgewicht zwischen Metropole und Peripherie, zwischen traditionellen Industrieregionen und neuen Boom-Zonen, zwischen Stadt und Land zu reduzieren.","503",NA
"Gerade hier zeigen sich die Herausforderungen großer gesellschaftlicher Transformationsprozesse und des Strukturwandels.","503",NA
"Dabei sind der Respekt und die Anerkennung der spezifisch ostdeutschen Lebenserfahrungen und Lebensleistungen zentral, um das Vertrauen in die Demokratie weiter zu stärken.","202.1",NA
"Unser Ziel ist, die Sichtbarkeit der Ostdeutschen in allen Bereichen zu erhöhen.","503",NA
"1.3.Europa stärken","H",NA
"Grenzenlos reisen, arbeiten, studieren oder leben.","108",NA
"Die Europäische Union (EU) hat das Leben von Millionen von Menschen geprägt, neue Möglichkeiten und Freiheiten eröffnet und den unermesslichen Wert kultureller Vielfalt für unsere Gesellschaften für viele erlebbar gemacht.","108",NA
"Sie hat gezeigt, dass wir gemeinsam mehr erreichen können.","108",NA
"Darauf wird es in Zukunft ganz besonders ankommen.","108",NA
"In einem von globalem Wettbewerb geprägten Umfeld können wir unsere europäischen Werte und Interessen nur behaupten, wenn Europa nach innen geeint und nach außen handlungsfähig ist.","108",NA
"Wir wollen die Freiheit und Rechtstaatlichkeit in Europa schützen und die EU zur modernsten Demokratie der Welt machen.","202.1",NA
"Wir wollen, dass Europa auch beim Klimaschutz Vorreiter wird.","501",NA
"Wir wollen ein digital souveränes Europa auf der Basis einer wertebasierten digitalen Wirtschaft.","411",NA
"Mit Investitionen in unsere gemeinsame Wirtschafts- und Innovationskraft stärken wir Europa als den modernsten, sozialsten, nachhaltigsten und wettbewerbsfähigsten Wirtschaftsraum der Welt und sichern so die Grundlagen unseres Wohlstands.","108",NA
"Damit schaffen wir die Voraussetzungen für ein souveränes Europa, das für soziale Gerechtigkeit, Wohlstand und Menschenrechte steht und sich geschlossen für eine gerechtere, friedlichere und nachhaltigere Welt einsetzt.","108",NA
"Nur miteinander werden wir eine humanitäre und solidarische Flüchtlingspolitik gewährleisten.","602.2",NA
"Demokratie, Freiheit und Rechtsstaatlichkeit sind das Fundament unserer Gemeinschaft.","202.1",NA
"Wir werden es nicht zulassen, dass nationalistischer Hass und populistische Hetze Europa spalten.","606.1",NA
"Wir meinen es ernst mit der europäischen Solidarität.","108",NA
"Wir haben zu Beginn der Pandemie schnell und kraftvoll gehandelt und den größten Wiederaufbaufonds der Geschichte der Europäischen Union auf den Weg gebracht –","108",NA
"eine Solidarleistung, die die sozialen Folgen der Corona-Krise abmildert","504",NA
"und die gleichzeitig den sozial-ökologischen Wandel vorantreibt","501",NA
"und Innovationen fördert.","411",NA
"Europa bekommt dafür weltweite Anerkennung.","108",NA
"Auf dieser Basis wollen wir neues Vertrauen in Europa aufbauen und eine wirtschaftliche und politische Spaltung der EU verhindern.","108",NA
"1.4.Zusammenhalt wählen","H",NA
"Wir haben vieles erreicht in der Regierungskoalition.","305.1",NA
"Die Erfolge tragen eine erkennbar sozial- demokratische Handschrift.","305.1",NA
"Dazu zählen die Verlängerung und die Erhöhung des Kurzarbeitergelds, der Corona-Kinderbonus und die Erhöhung des Kinderzuschlags sowie mehr Geld für den Kita-Ausbau, die Ausgestaltung des Corona-Konjunkturpakets mit den Schwerpunkten der wirtschaftlichen Stabilisierung, der sozialen Sicherung und der ökologischen Transformation, dazu die deutliche Einschränkung von Werkvertrags- und Leiharbeit in der Fleischindustrie.","305.1",NA
"Wir haben die Grundrente, die Mindestausbildungsvergütung, die Brückenteilzeit und die Abschaffung des Soli- Zuschlags für niedrige und mittlere Einkommen durchgesetzt.","305.1",NA
"Bei der anstehenden Bundestagswahl geht es um Richtungsfragen.","000",NA
"Es gibt die, die den Sozialstaat abbauen und Sozialleistungen kürzen wollen.","504",NA
"Ihnen setzen wir das Konzept für einen Sozialstaat entgegen, der es allen ermöglicht, den Wandel zu meistern und kommenden Krisen zu trotzen.","504",NA
"Denen, die gegen die Krise ansparen wollen und alle Lebensbereiche den Gesetzen des Marktes unterwerfen wollen, setzen wir zentrale Zukunftsmissionen mit konkreten Investitionsschwerpunkten entgegen.","305.1",NA
"Für unser Streben nach mehr gegenseitigem Respekt in Deutschland, Europa und der Welt werben wir mit diesem Programm.","606.1",NA
"Zukünft für alle braucht ein Programm für alle","H",NA
"2.0.Eine lebenswerte Zukunft","H",NA
"Wir sehen viel Gutes.","000",NA
"Wir sehen auch vieles, das man besser machen kann.","305.1",NA
"Wir sehen aber auch Entwicklungen, die geändert oder gestoppt werden müssen, um eine gute Zukunft möglich zu machen.","305.1",NA
"Deshalb werden wir in der Welt von morgen unseren Wohlstand sichern, erhalten und ausbauen","410",NA
"und zugleich das Klima und die Umwelt schützen.","501",NA
"Wir werden ermöglichen, dass alle Bürger*innen sicher leben","605.1",NA
"und sich entfalten können.","201.1",NA
"Viele Bürger*innen haben den Eindruck, dass staatliches Handeln oft einem Reparaturbetrieb gleicht.","303",NA
"Mal wird da an einer Schraube gedreht, mal an einer anderen.","303",NA
"Dieses politische “Klein- Klein” überwinden wir.","305.1",NA
"Für uns geht es um die Bewältigung von Zukunftsaufgaben.","305.1",NA
"Daher benennen wir vier Zukunftsmissionen, die für uns eine zentrale Bedeutung haben.","305.1",NA
"Das gilt für den Kampf gegen den Klimawandel,","501",NA
"für die Zukunft der Mobilität,","411",NA
"für die Digitalisierung","411",NA
"und für das Gesundheitssystem.","504",NA
"Wir werden diese vier Zukunftsmissionen anpacken, um die Wirtschaft zu modernisieren,","411",NA
"High-Tech in den Schlüsselbranchen zu fördern,","411",NA
"unsere Lebensgrundlagen zu erhalten","501",NA
"und die Arbeitsplätze der Zukunft zu schaffen.","701",NA
"Die Umsetzung dieser Missionen braucht ein hohes Niveau öffentlicher Investitionen","403",NA
"und eine sozial-ökologisch ausgerichtete Wirtschafts- und Finanzpolitik.","416.2",NA
"Wir werden diese Missionen im Zusammenwirken mit Gewerkschaften, Wissenschaft, Wirtschaft und Zivilgesellschaft voranbringen","405",NA
"und den klimafreundlichen Infrastrukturausbau auf Grundlage eines neuen, gesamtgesellschaftlichen Infrastrukturkonsenses gestalten.","411",NA
"Darin zeigt sich unser Anspruch eines modernen und kooperativen Regierens.","405",NA
"2.1.Zukunftsmission I. Klimaneutrales Deutschland","H",NA
"Den Klimawandel zu stoppen, ist eine Menschheitsaufgabe.","501",NA
"Unsere Politik richtet sich nach dem Klimaabkommen von Paris:","107",NA
"Wir müssen die globale Erderwärmung auf möglichst 1,5 Grad Celsius begrenzen.","501",NA
"Darum haben wir uns zum Ziel gesetzt, in Deutschland bis spätestens 2045 komplett klimaneutral zu sein.","501",NA
"Mit dem Klimaschutzgesetz haben wir dafür gesorgt, dass das Klimaabkommen konkret wird:","501",NA
"Es bietet einen wirkungsvollen Kontrollmechanismus zur Erreichung der Klimaziele.","501",NA
"Dementsprechend werden wir im Einklang mit den europäischen Klimazielen unser Minderungsziel für 2030 deutlich (auf 65 %) anheben; auch für 2040 werden wir ein Minderungsziel festschreiben (88 %).","501",NA
"Es kommt jetzt darauf an, die Ziele in praktische Politik umzusetzen.","501",NA
"Der Ausstieg aus der Atomenergie ist Ende nächsten Jahres bereits vollzogen.","416.2",NA
"Auch der Kohleausstieg ist beschlossene Sache.","416.2",NA
"Dabei gilt, je schneller der Ausbau der Stromerzeugung aus erneuerbaren Energien erfolgt","416.2",NA
"und je schneller die nötigen Stromleitungen und Verteilnetze gebaut werden,","411",NA
"desto eher kann auf fossile Energieträger verzichtet werden.","416.2",NA
"Wir haben in dieser Wahlperiode den Ausstieg aufs Gleis gesetzt und ihn mit umfassenden Strukturhilfen verbunden, die wir zügig umsetzen wollen.","411",NA
"Das sind historische Entscheidungen.","305.1",NA
"Unser Arbeitsmarkt hat eine starke industrielle Basis, die aus dem Umbau noch stärker hervorgehen kann","701",NA
"– wenn wir gezielt in Infrastruktur und Innovationen investieren.","411",NA
"So wird unsere Zukunftsmission „klimaneutrales Deutschland“ zum Jobmotor.","701",NA
"Auch werden wir – nicht nur im Rahmen unserer Klimapolitik – die Grundlagen dafür schaffen, dass alle bei der Bewältigung des Klimawandels mit anpacken können, alle von den Chancen profitieren und nicht diejenigen das Nachsehen haben, die den geringsten Einfluss auf ihre CO2-Bilanz haben.","503",NA
"Unser Ziel: Leben, Arbeiten und Wirtschaften hat spätestens 2045 keine negativen Auswirkungen mehr auf unser Klima.","501",NA
"Die Energieversorgung Deutschlands basiert dann vollständig auf erneuerbaren Energien, unsere Gebäude werden effizient mit erneuerbaren Energien beheizt.","416.2",NA
"Unsere Industrie ist auf den Weltmärkten weiterhin führend, gerade weil sie CO2-neutral produziert und Technologien exportiert, die die klimaneutrale Welt von morgen braucht.","416.2",NA
"So sichern wir die Arbeitsplätze für die Zukunft","701",NA
"und erreichen gleichzeitig unsere ökologischen Ziele.","501",NA
"Klimaschutz ist die soziale Aufgabe der nächsten Jahrzehnte.","501",NA
"Um in Deutschland bis spätestens 2045 treibhausgasneutral leben, arbeiten und wirtschaften zu können, werden wir dafür sorgen, dass wir unseren Strom spätestens bis zum Jahr 2040 vollständig aus erneuerbaren Energien beziehen.","416.2",NA
"Unser Strombedarf wird in den kommenden Jahren und Jahrzehnten deutlich steigen, weil wir anstatt fossiler Energieträger deutlich mehr Strom im Verkehr und der Industrie einsetzen werden.","416.2",NA
"Allein bis 2030 brauchen wir jährlich ungefähr 10 tWh Strom zusätzlich - das entspricht dem Stromverbrauch von Hamburg.","416.2",NA
"Wir brauchen deshalb ein Jahrzehnt des entschlossenen Ausbaus der erneuerbaren Energien.","416.2",NA
"Dafür müssen jetzt die richtigen Entscheidungen getroffen werden: Beim Ausbau der erneuerbaren Energien und der Digitalisierung der Stromnetze, bei der Steigerung der Energieeffizienz, beim Aufbau von Speichertechnologien und einer Wasserstoffproduktion sowie eines Transportnetzes, bei Investitionen in klimafreundliche Produktionsprozesse in der Industrie, bei der Modernisierung von Wohngebäuden, Fabriken und Schulen.","416.2",NA
"Erneuerbarer Strom wird in allen Sektoren eingesetzt.","416.2",NA
"Dort, wo eine direkte Elektrifizierung nicht sinnvoll ist, werden wir große Mengen Wasserstoff aus erneuerbaren Energien benötigen.","416.2",NA
"Wasserstoff stößt bei der Verbrennung keinerlei Treibhausgase aus und ist gut speicherbar.","416.2",NA
"Er ist reichlich vorhanden und lässt sich durch die Aufspaltung von Wasser in Sauerstoff und Wasserstoff erzeugen.","416.2",NA
"Ohne sauberen Wasserstoff in großindustriell hergestelltem Maßstab ist Klimaneutralität nicht zu erreichen.","416.2",NA
"Wir brauchen mehr Tempo beim Ausbau der Stromnetze, Bahnstrecken, Wasserstoffleitungen und Ladesäulen für Elektroautos.","411",NA
"Der Ausbau dieser Infrastrukturen muss dem Bedarf vorausgehen.","411",NA
"Unsere Planungen für den Aufbau einer nachhaltigen Infrastruktur müssen über das Jahr 2025 hinausreichen.","404",NA
"Der massive Ausbau der erneuerbaren Energien","416.2",NA
"und die Beteiligung der Bürger*innen vor Ort, beispielsweise durch Energiegenossenschaften,","202.1",NA
"werden das Herzstück unserer Klimaschutz- und Energiepolitik.","501",NA
"In einem Zukunftspakt zwischen Bund, Ländern, Kommunen und kommunalen Spitzenverbänden vereinbaren wir verbindliche Ausbauziele für erneuerbare Energien wie Sonne, Wind und Geothermie.","416.2",NA
"Damit die Energiewende vor Ort zur Win-Win-Situation für alle wird, laden wir Bürger*innen und Gemeinden zum Mitmachen ein, indem wir Mieterstrom und gemeinschaftliche Eigenversorgung stärken, kommunale Beteiligungsmodelle ausweiten und nachhaltige Stromanleihen auflegen.","503",NA
"Uns ist ebenso klar, dass wir Verantwortung für die Zukunft der Menschen in den Branchen und Regionen tragen.","503",NA
"Es gilt, was wir beschlossen haben: Strukturhilfen für die vom Ausstieg betroffenen Bergbauregionen, aber auch darüber hinaus.","301",NA
"Die verlässliche Unterstützung beim Aufbau neuer Wertschöpfung","410",NA
"und zukunftsfähiger Arbeitsplätze hat oberste Priorität","701",NA
"- ebenso die Wiedernutzbarmachung und Nachsorge bergbaulicher Flächen.","301",NA
"Wir wollen dafür sorgen, dass alle dazu geeigneten Dächer eine Solaranlage bekommen.","416.2",NA
"In einem ersten Schritt sorgen wir dafür, dass auf öffentlichen Gebäuden und gewerblichen Neubauten Solar-Strom erzeugt wird.","416.2",NA
"Unser Ziel ist eine Solaranlage auf jedem Supermarkt, jeder Schule und jedem Rathaus.","416.2",NA
"Wir werden innovative Formen der erneuerbaren Stromerzeugung wie integrierte Photovoltaik in der Gebäudehülle und auf landwirtschaftlichen Flächen gezielt fördern","416.2",NA
"und neue strategische Energiepartnerschaften aufbauen.","416.2",NA
"Mit dem Umstieg auf erneuerbare Energien müssen wir Energie zugleich effizienter nutzen.","416.2",NA
"Wir werden die Energieeffizienzziele und -standards weiterentwickeln.","416.2",NA
"Seit Anfang 2021 gilt im Zuge des nationalen Emissionshandels ein CO2-Preis.","416.2",NA
"In Kombination mit anderen Maßnahmen wie dem Umweltbonus beim Kauf eines Elektroautos oder Förderprogrammen zum Heizungstausch sorgt er dafür, dass klimafreundliche Alternativen attraktiver werden.","416.2",NA
"Um den Einsatz erneuerbarer Energien im Verkehr und der Gebäudewärme zu unterstützen („Sektorenkopplung“), werden wir die EEG-Umlage in der bestehenden Form bis 2025 abschaffen und aus dem Bundeshaushalt finanzieren.","403",NA
"Dazu dienen auch die Einnahmen aus der CO2-Bepreisung.","403",NA
"Diese Maßnahme leistet auch einen Beitrag zur sozial gerechten Finanzierung der Energiewende, weil dadurch die Stromrechnung deutlich sinkt.","503",NA
"Wir werden dafür sorgen, dass Bürger*innen mit niedrigen Einkommen nicht ins Hintertreffen geraten.","503",NA
"Mit dem Ansteigen des CO2-Preises werden wir für weitere sozial gerechte Ausgleichsmaßnahmen sorgen.","503",NA
"Einen Pro-Kopf-Bonus werden wir prüfen.","503",NA
"Auch der Gebäudesektor muss schrittweise CO2-neutral werden.","416.2",NA
